Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,float_ms_ssim,vmaf,psnr_avg,mse_avg,mse_y,mse_u,mse_v,ssim_y,ssim_u,ssim_v
0,0.995939,0.990521,0.992568,0.996559,0.998081,0.0,0.0,0.919886,0.996024,0.997613,0.998103,49.444685,48.582241,49.265432,0.997884,0.998816,96.23579,49.09745266666667,0.77,0.74,0.9,0.77,0.991999,0.987308,0.989664
1,0.994731,0.988339,0.99017,0.995277,0.997563,0.359813,0.359813,0.90685,0.994574,0.996809,0.997517,48.566933,47.795204,48.864779,0.99709,0.998379,96.372287,48.408972,0.92,0.9,1.08,0.84,0.989951,0.984964,0.988271
2,0.995571,0.989619,0.992009,0.996194,0.997912,0.526144,0.526144,0.906118,0.994973,0.997118,0.997873,48.518745,47.887135,48.787392,0.997035,0.998357,96.82633,48.397757333333324,0.93,0.91,1.06,0.86,0.989784,0.985192,0.988287
3,0.991362,0.984156,0.982255,0.99172,0.996049,0.339521,0.745432,0.865067,0.984135,0.991285,0.994152,46.07339,47.08457,48.235458,0.995261,0.997306,95.041729,47.13113933333333,1.45,1.61,1.27,0.98,0.985672,0.981576,0.98614
4,0.9746,0.966803,0.950708,0.971012,0.986764,0.339521,0.339521,0.759836,0.939648,0.963523,0.975326,42.187711,47.369189,48.518419,0.993551,0.996205,88.567637,46.02510633333333,2.97,3.93,1.19,0.91,0.983155,0.98324,0.987081
5,0.976554,0.968265,0.955377,0.973354,0.987673,0.554156,0.57588,0.771797,0.946185,0.968016,0.978168,42.725401,47.312657,48.383604,0.99388,0.996445,89.701099,46.140554,2.67,3.47,1.21,0.94,0.98373,0.982707,0.986831
6,0.99388,0.986713,0.987122,0.993506,0.9982,0.296775,0.554156,0.887344,0.989846,0.994537,0.996309,47.130777,47.257307,48.333478,0.995893,0.997668,95.877059,47.573854000000004,1.2,1.26,1.22,0.95,0.987193,0.982501,0.986768
7,0.994477,0.988096,0.989484,0.99477,0.997605,0.25087,0.296775,0.896244,0.993406,0.996306,0.997188,47.524846,47.047471,48.230409,0.995859,0.997667,96.112657,47.60090866666667,1.14,1.15,1.28,0.98,0.986952,0.981603,0.986172
8,0.992003,0.984459,0.983743,0.991805,0.996815,0.25087,0.25087,0.869824,0.985552,0.992205,0.995081,46.419422,47.236346,48.195755,0.995647,0.997539,95.183123,47.283840999999995,1.36,1.48,1.23,0.99,0.986849,0.982492,0.986621
9,0.988688,0.980723,0.978031,0.988317,0.994514,0.244605,0.341387,0.844166,0.975979,0.986449,0.990611,45.429275,47.150709,48.288705,0.99534,0.997332,93.800547,46.956229666666665,1.61,1.86,1.25,0.96,0.986292,0.982318,0.986514
10,0.976125,0.968871,0.957164,0.974077,0.985549,0.244605,0.244605,0.762964,0.93928,0.962624,0.973691,42.084079,46.920246,48.002933,0.993677,0.996356,88.601085,45.66908599999999,3.07,4.02,1.32,1.03,0.983557,0.981139,0.985693
11,0.988984,0.982298,0.97886,0.988418,0.994421,0.387523,0.387523,0.841981,0.975215,0.985936,0.990591,45.399752,47.226001,48.205819,0.995395,0.997354,94.029588,46.943857333333334,1.62,1.88,1.23,0.98,0.986391,0.982336,0.986582
12,0.996002,0.990637,0.992201,0.996651,0.99826,0.245303,0.392798,0.905292,0.995008,0.997334,0.99813,47.927878,47.368688,48.535978,0.996061,0.997781,96.567713,47.944181333333326,1.05,1.05,1.19,0.91,0.987567,0.982979,0.987109
13,0.995533,0.990013,0.991231,0.995957,0.998135,0.232685,0.245303,0.900887,0.994529,0.997134,0.998129,47.721254,47.090731,48.186923,0.995907,0.997705,96.43645,47.66630266666667,1.11,1.1,1.27,0.99,0.987157,0.98172,0.986236
14,0.995539,0.990072,0.991496,0.996035,0.997997,0.232685,0.232685,0.90314,0.99477,0.997121,0.997904,47.897384,47.284975,48.321244,0.99606,0.997794,96.420561,47.83453433333333,1.07,1.06,1.22,0.96,0.987569,0.982544,0.986705
15,0.995586,0.990194,0.991513,0.995862,0.998166,0.233123,0.233123,0.903122,0.994626,0.996915,0.997672,47.894313,47.175247,48.316177,0.996089,0.997787,96.403009,47.795245666666666,1.07,1.06,1.25,0.96,0.987526,0.982225,0.986513
16,0.994882,0.989958,0.990933,0.995587,0.997043,0.24056,0.241334,0.903465,0.994432,0.996775,0.997631,47.863838,47.277617,48.627396,0.996135,0.99785,96.24908,47.92295033333334,1.06,1.06,1.22,0.89,0.987691,0.982934,0.987132
17,0.995712,0.990378,0.991292,0.996157,0.998291,0.234523,0.24056,0.902208,0.994606,0.997015,0.998008,47.814204,47.02796,48.131201,0.996017,0.997759,96.463313,47.657788333333336,1.1,1.08,1.29,1.0,0.987372,0.981475,0.986069
18,0.994968,0.989694,0.990382,0.995028,0.997817,0.233994,0.234523,0.898943,0.992926,0.995781,0.996735,47.73678,47.26209,48.264686,0.996145,0.997825,96.134488,47.75451866666666,1.1,1.09,1.22,0.97,0.987732,0.982458,0.986699
19,0.987419,0.978913,0.973851,0.9859,0.995048,0.233994,0.233994,0.833207,0.972326,0.984395,0.989548,45.025641,47.203906,48.183339,0.995357,0.997346,93.322088,46.80429533333333,1.73,2.04,1.24,0.99,0.986382,0.982314,0.986455
