Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,float_ms_ssim,vmaf,psnr_avg,mse_avg,mse_y,mse_u,mse_v,ssim_y,ssim_u,ssim_v
0,0.995011,0.991106,0.989531,0.995785,0.998369,0.0,0.0,0.919533,0.994963,0.997608,0.99863,50.903982,49.770496,49.959477,0.998934,0.99885,96.069961,50.21131833333333,0.58,0.53,0.69,0.66,0.994672,0.99147,0.991215
1,0.98782,0.984373,0.977257,0.986056,0.995051,1.852845,2.554651,0.838113,0.979648,0.990215,0.994425,47.367243,47.630709,48.167735,0.997103,0.997159,96.241526,47.72189566666666,1.15,1.19,1.12,0.99,0.989792,0.986538,0.987208
2,0.990285,0.985045,0.981655,0.988825,0.997084,1.413712,1.852845,0.859312,0.986329,0.993487,0.996381,48.151756,47.898909,48.185146,0.997921,0.997864,96.534799,48.07860366666667,1.0,1.0,1.06,0.99,0.99143,0.98713,0.987131
3,0.940499,0.96907,0.935048,0.921961,0.944487,1.145793,1.413712,0.611826,0.829044,0.887289,0.924023,36.67373,45.782512,47.229461,0.968626,0.974407,75.368533,43.22856766666666,9.81,13.99,1.72,1.23,0.95112,0.983817,0.98495
4,0.939789,0.959492,0.917794,0.909559,0.963453,1.145793,1.145793,0.54655,0.784453,0.857356,0.90369,35.816253,46.407566,46.840825,0.962984,0.969666,72.849882,43.021548,11.83,17.04,1.49,1.35,0.941989,0.98508,0.985325
5,0.806392,0.908611,0.722695,0.730855,0.854659,1.352902,1.352902,0.321582,0.540749,0.66101,0.762816,32.038525,43.072863,43.967702,0.90349,0.922619,35.968599,39.69303,28.07,40.67,3.2,2.61,0.871112,0.973569,0.978446
6,0.70309,0.946507,0.735168,0.541262,0.70418,2.498647,2.498647,0.20333,0.327963,0.425127,0.531523,28.767216,40.25067,40.342263,0.786484,0.830804,14.500626,36.453383,59.59,86.37,6.13,6.0,0.765269,0.953469,0.962511
7,0.874983,0.956638,0.863513,0.828613,0.879116,2.128444,4.189622,0.388975,0.622638,0.729323,0.808419,33.300338,44.08335,44.39919,0.931988,0.94523,52.172016,40.59429266666667,21.09,30.41,2.54,2.36,0.899263,0.976947,0.979891
8,0.815247,0.913607,0.769185,0.761597,0.833484,1.512249,2.128444,0.320059,0.571549,0.688556,0.782193,30.69022,42.703679,45.141107,0.897268,0.916531,38.902329,39.51166866666667,37.88,55.47,3.49,1.99,0.8516,0.972904,0.979835
9,0.867502,0.938694,0.843945,0.847953,0.863592,1.512249,1.512249,0.407036,0.664189,0.765761,0.836605,32.369609,44.258224,46.040651,0.927721,0.940767,52.358587,40.889494666666664,25.79,37.68,2.44,1.62,0.897688,0.979095,0.982558
10,0.895496,0.945544,0.876869,0.883486,0.892283,1.083126,1.535201,0.459586,0.711996,0.801374,0.859287,32.974174,44.56737,45.777488,0.933782,0.945535,59.348446,41.106344,22.52,32.78,2.27,1.72,0.90546,0.979451,0.981756
11,0.887348,0.936673,0.86072,0.859914,0.898578,1.083126,1.083126,0.445055,0.69768,0.789513,0.85089,33.066747,44.406365,46.208311,0.936579,0.94799,56.955141,41.227140999999996,22.04,32.09,2.36,1.56,0.909398,0.979891,0.983151
12,0.917182,0.960265,0.909027,0.904035,0.912703,1.105524,1.312627,0.491687,0.726094,0.804999,0.860274,33.753191,44.71792,45.940864,0.938049,0.949457,63.68977,41.47065833333334,18.9,27.4,2.19,1.66,0.913753,0.980644,0.98244
13,0.575731,0.882165,0.628911,0.424618,0.532479,1.105524,1.105524,0.14026,0.225788,0.294196,0.379398,26.273921,37.550497,37.824028,0.675122,0.735701,0.42185,33.88281533333333,105.9,153.35,11.42,10.72,0.686256,0.926127,0.94004
14,0.541252,0.889562,0.645983,0.44955,0.418382,1.236381,1.236381,0.132656,0.205841,0.259141,0.326517,25.528847,36.932512,37.329441,0.646133,0.704585,0.0,33.263600000000004,125.54,182.05,13.17,12.02,0.675408,0.922019,0.936732
15,0.580946,0.940851,0.717551,0.453134,0.470662,2.849922,2.849922,0.156546,0.234029,0.295654,0.369115,26.106044,37.465507,38.307787,0.679867,0.735292,1.338574,33.95977933333333,109.78,159.4,11.65,9.59,0.700943,0.930558,0.946144
16,0.687745,0.928457,0.684141,0.57534,0.669682,2.641947,3.947307,0.186965,0.332755,0.437001,0.54542,27.69486,39.034933,40.981233,0.780124,0.823517,12.919728,35.90367533333333,75.91,110.56,8.11,5.18,0.748244,0.948602,0.96351
17,0.777601,0.911727,0.717097,0.68942,0.816946,1.871975,2.641947,0.237861,0.454181,0.577537,0.686906,29.065501,40.607812,42.938257,0.849687,0.877925,28.600096,37.53719,55.24,80.64,5.65,3.3,0.799972,0.961468,0.972244
18,0.73886,0.899718,0.668547,0.640659,0.776946,1.466102,1.871975,0.206606,0.397373,0.523957,0.64142,28.156871,40.361256,42.011607,0.818126,0.850558,21.186722,36.84324466666666,67.93,99.4,5.98,4.09,0.769923,0.959502,0.969147
19,0.669775,0.888657,0.626328,0.540688,0.693069,1.274339,1.466102,0.172086,0.3197,0.43322,0.553208,27.325644,39.440968,40.697104,0.763451,0.809001,10.303787,35.821238666666666,82.38,120.37,7.39,5.53,0.726853,0.950162,0.962263
20,0.611766,0.889927,0.634323,0.461456,0.590781,1.274339,1.274339,0.147307,0.253998,0.342357,0.443466,26.421132,38.126318,38.753187,0.69835,0.756817,3.596674,34.43354566666667,101.91,148.24,10.0,8.66,0.686355,0.933394,0.947774
21,0.599035,0.89557,0.643877,0.454886,0.557225,1.38663,1.38663,0.143859,0.241158,0.321178,0.414997,26.249738,38.133989,38.516187,0.687211,0.74651,2.538267,34.29997133333333,105.97,154.21,9.98,9.14,0.684285,0.934847,0.947805
22,0.605727,0.902346,0.657823,0.462523,0.561172,1.727864,1.727864,0.144143,0.240587,0.321441,0.417893,26.275843,38.057786,38.580624,0.687077,0.746425,3.573162,34.304751,105.36,153.28,10.16,9.01,0.684033,0.933311,0.947218
23,0.612366,0.918769,0.662365,0.462604,0.573108,2.369772,2.369772,0.148859,0.245774,0.327048,0.426204,26.271288,37.963863,38.572689,0.691139,0.750757,4.551448,34.26928,105.51,153.44,10.38,9.02,0.687785,0.932887,0.946772
24,0.661011,0.905605,0.647806,0.526063,0.663881,1.808079,2.625886,0.158342,0.286808,0.38898,0.507623,26.758955,39.023214,40.033877,0.731245,0.784245,9.700077,35.272015333333336,93.84,137.15,8.13,6.45,0.704066,0.946593,0.958541
25,0.677604,0.893633,0.637017,0.54631,0.703498,1.776533,1.808079,0.162583,0.308677,0.421059,0.541952,26.936464,39.403515,40.656511,0.750623,0.798162,11.908539,35.66549666666666,89.92,131.65,7.45,5.58,0.714006,0.95102,0.962196
26,0.676026,0.89394,0.63768,0.566867,0.681508,1.379316,1.776533,0.167321,0.32244,0.4372,0.554822,27.022697,39.93016,40.726476,0.764642,0.807636,11.237926,35.893111,88.04,129.07,6.6,5.5,0.726496,0.955851,0.963662
27,0.641621,0.884245,0.610339,0.513858,0.647424,1.379316,1.379316,0.157395,0.300881,0.411323,0.528783,26.670325,39.415128,40.044549,0.747025,0.793502,6.870396,35.37666733333334,95.6,139.97,7.43,6.43,0.714062,0.949551,0.958111
28,0.625768,0.890244,0.595015,0.490026,0.626797,1.519162,1.649129,0.154743,0.278711,0.372943,0.478825,26.15926,39.014065,38.857644,0.727257,0.775527,4.806484,34.676989666666664,107.71,157.45,8.15,8.45,0.707783,0.946523,0.951844
29,0.627879,0.887935,0.608709,0.452516,0.653826,1.429288,1.519162,0.182085,0.30355,0.391882,0.491326,26.203749,39.184449,38.830978,0.740005,0.786268,3.861727,34.73972533333333,106.6,155.85,7.84,8.5,0.725251,0.94862,0.952102
30,0.621497,0.891664,0.634648,0.507211,0.585725,1.429288,1.429288,0.192797,0.312755,0.402495,0.500858,26.228698,39.028681,38.732026,0.745179,0.791373,2.765299,34.663135000000004,106.08,154.96,8.12,8.7,0.728023,0.946233,0.950379
31,0.614679,0.889972,0.628495,0.52261,0.564948,1.541758,1.541758,0.19463,0.320831,0.413639,0.516263,26.410538,39.454155,39.197434,0.7582,0.801924,2.014109,35.020709000000004,101.58,148.6,7.37,7.81,0.739332,0.951586,0.954782
32,0.635701,0.8987,0.63928,0.549216,0.59239,1.782837,1.782837,0.199552,0.336419,0.433569,0.535082,26.730089,39.772852,39.578031,0.774967,0.814639,4.680342,35.360324,94.35,138.06,6.84,7.16,0.74943,0.954815,0.957682
33,0.655151,0.892609,0.630678,0.56971,0.63055,1.613669,1.824423,0.192859,0.341284,0.443223,0.54636,26.854499,39.647653,39.675663,0.787001,0.823381,7.349626,35.392604999999996,91.76,134.16,7.04,7.0,0.755296,0.954388,0.957399
34,0.656777,0.887976,0.628983,0.557461,0.646827,1.473563,1.613669,0.212165,0.361736,0.464526,0.568393,27.020885,40.217931,40.307523,0.792609,0.828769,7.234594,35.848779666666665,88.1,129.12,6.18,6.05,0.761877,0.9603,0.962535
35,0.673305,0.882784,0.627457,0.570631,0.682901,1.287108,1.473563,0.205941,0.36768,0.475817,0.582907,27.096794,40.248656,40.477322,0.794167,0.830309,9.761444,35.940924,86.56,126.88,6.13,5.82,0.7591,0.960862,0.963432
36,0.667772,0.881646,0.634238,0.59265,0.650577,1.231289,1.287108,0.202085,0.368908,0.48022,0.587436,27.178104,40.453908,40.706706,0.796286,0.832457,9.119547,36.112906,84.89,124.53,5.85,5.52,0.760517,0.961972,0.964566
37,0.691253,0.885805,0.644082,0.580216,0.715963,1.231289,1.231289,0.203349,0.373962,0.486445,0.595448,27.27959,40.355557,40.6366,0.799569,0.834494,12.573254,36.09058233333333,83.02,121.65,5.98,5.61,0.761074,0.960364,0.963338
38,0.658704,0.890027,0.633804,0.542912,0.658983,1.190678,1.442744,0.217549,0.368929,0.471231,0.57528,27.120393,40.361014,40.164165,0.794485,0.829934,7.214128,35.88185733333333,86.15,126.19,5.98,6.25,0.763003,0.959598,0.961416
39,0.66375,0.887375,0.640048,0.550322,0.665482,1.190678,1.190678,0.223025,0.37604,0.480556,0.586259,27.193586,40.599232,40.259344,0.797101,0.832543,8.009208,36.01738733333333,84.67,124.09,5.66,6.12,0.766429,0.960816,0.962158
40,0.667691,0.892223,0.63517,0.553745,0.672414,1.317658,1.317658,0.214301,0.373677,0.481749,0.590008,27.246966,40.370279,40.063242,0.795439,0.831883,8.971291,35.89349566666667,83.76,122.57,5.96,6.4,0.762758,0.958397,0.960199
41,0.690506,0.895594,0.654693,0.585728,0.699163,1.19916,1.504477,0.237897,0.406366,0.514315,0.618517,27.649762,41.089813,40.656435,0.818104,0.849929,12.055979,36.465336666666666,76.23,111.71,5.05,5.58,0.783793,0.964692,0.964678
42,0.699376,0.895305,0.673405,0.619603,0.687199,1.19916,1.19916,0.222728,0.396631,0.504951,0.612398,27.701928,40.824676,40.300043,0.8169,0.84897,13.52841,36.275549,75.48,110.38,5.37,6.06,0.779403,0.962207,0.962535
43,0.678438,0.896963,0.672972,0.586072,0.656707,1.149361,1.203943,0.205953,0.369347,0.473633,0.583275,27.415685,40.035429,39.544543,0.801392,0.83666,10.325414,35.665219,80.86,117.9,6.45,7.21,0.763125,0.955077,0.956739
44,0.690106,0.899323,0.681518,0.598624,0.672103,1.149361,1.149361,0.191576,0.352123,0.456297,0.565406,27.3865,40.060535,39.561657,0.796436,0.832711,12.055669,35.669564,81.38,118.69,6.41,7.19,0.757251,0.956011,0.957616
45,0.693752,0.907224,0.705546,0.589637,0.673775,1.187625,1.187625,0.188406,0.350941,0.455438,0.564618,27.493399,39.845616,39.407221,0.7969,0.83389,12.646876,35.58207866666667,79.55,115.81,6.73,7.45,0.755158,0.954131,0.956461
46,0.716874,0.913633,0.730387,0.607898,0.70687,1.115108,1.287986,0.186818,0.346321,0.451781,0.561868,27.534985,39.748526,39.586628,0.795546,0.833996,15.961071,35.623379666666665,78.79,114.7,6.89,7.14,0.752736,0.952505,0.956682
47,0.717279,0.911375,0.729692,0.610641,0.707353,1.115108,1.115108,0.186982,0.343849,0.448087,0.557778,27.53208,39.421091,39.458014,0.791299,0.831026,15.952282,35.470394999999996,78.97,114.78,7.43,7.36,0.746672,0.947737,0.953909
48,0.701871,0.909469,0.722046,0.5943,0.683223,1.132099,1.190116,0.180055,0.320386,0.417427,0.52699,27.312085,38.872431,39.184983,0.769747,0.816115,13.665447,35.12316633333334,83.19,120.75,8.43,7.84,0.733626,0.94419,0.952162
49,0.710046,0.91022,0.722055,0.610471,0.693137,1.132099,1.132099,0.184299,0.329846,0.429959,0.542686,27.555831,39.068112,39.495688,0.778579,0.823177,14.919249,35.37321033333333,78.65,114.16,8.06,7.3,0.740517,0.947228,0.954685
50,0.734737,0.913559,0.727278,0.614995,0.752512,1.308611,1.36508,0.191071,0.346942,0.451916,0.566638,27.818423,39.149328,39.624154,0.791234,0.832463,18.816917,35.530635,74.12,107.46,7.91,7.08,0.748796,0.948503,0.955747
51,0.722542,0.900814,0.697907,0.607846,0.744429,1.11375,1.308611,0.188086,0.346105,0.4527,0.565383,27.683305,39.349163,40.164578,0.790269,0.8311,16.897791,35.73234866666667,76.19,110.85,7.55,6.26,0.748595,0.951225,0.959497
52,0.723338,0.899684,0.693568,0.60502,0.751361,1.11375,1.11375,0.189002,0.349953,0.45781,0.569887,27.666884,39.282344,40.287155,0.791287,0.831563,17.048724,35.745461,76.46,111.27,7.67,6.08,0.749171,0.950884,0.959918
