Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,float_ms_ssim,vmaf,psnr_avg,mse_avg,mse_y,mse_u,mse_v,ssim_y,ssim_u,ssim_v
0,0.99636,0.996278,0.993723,0.995264,0.998281,0.0,0.0,0.947007,0.993503,0.996764,0.998115,53.774021,55.258398,54.322969,0.999758,0.999349,96.282476,54.451796,0.25,0.27,0.19,0.24,0.997321,0.996993,0.996254
1,0.993643,0.990945,0.988543,0.993214,0.997228,0.523828,0.537816,0.93254,0.990681,0.995392,0.997444,52.687899,55.116506,54.246652,0.999702,0.99922,96.275789,54.017019000000005,0.31,0.35,0.2,0.24,0.996951,0.996927,0.996213
2,0.994457,0.991798,0.990293,0.993977,0.997685,0.523205,0.523828,0.935118,0.991721,0.995913,0.997652,52.989858,55.060556,54.152128,0.999729,0.999256,96.498408,54.067513999999996,0.29,0.33,0.2,0.25,0.997017,0.996901,0.996159
3,0.972821,0.979931,0.958159,0.967534,0.979939,0.523205,0.523205,0.858112,0.939237,0.954601,0.963835,41.495004,53.748417,52.854224,0.992089,0.991879,87.09758,49.36588166666667,3.17,4.61,0.27,0.34,0.989529,0.996225,0.995439
4,0.964548,0.976428,0.946119,0.955006,0.974198,0.533695,0.533695,0.857174,0.937645,0.952999,0.962167,41.070686,53.784231,52.911213,0.991433,0.991523,85.125202,49.25537666666667,3.49,5.08,0.27,0.33,0.989165,0.996227,0.995455
5,0.970241,0.979531,0.955408,0.963678,0.977232,0.549759,0.549759,0.851271,0.934676,0.951039,0.961086,40.982317,53.834007,52.941809,0.99112,0.991146,86.197286,49.252711000000005,3.56,5.19,0.27,0.33,0.988611,0.996263,0.995505
6,0.969893,0.978459,0.954184,0.962582,0.978033,0.559531,0.559531,0.85089,0.934015,0.95034,0.959923,40.89259,53.766352,52.906818,0.99076,0.990766,86.01313,49.18858666666667,3.63,5.29,0.27,0.33,0.988444,0.996235,0.99548
7,0.972912,0.982496,0.962981,0.966123,0.977854,0.568061,0.568061,0.855364,0.935783,0.95091,0.959887,40.685285,53.45496,52.619617,0.99044,0.990481,86.701247,48.919954,3.81,5.55,0.29,0.36,0.98826,0.995972,0.995107
8,0.960562,0.974817,0.9416,0.944541,0.973809,0.552055,0.569111,0.82121,0.913545,0.934745,0.947358,38.250808,52.68746,52.008573,0.986959,0.986726,82.327291,47.648947,6.61,9.73,0.35,0.41,0.984604,0.995605,0.994794
9,0.960486,0.976532,0.940882,0.949194,0.970038,0.552055,0.552055,0.814578,0.910651,0.932866,0.946324,38.025924,52.714851,51.898984,0.986444,0.986262,82.150391,47.546586333333344,6.96,10.24,0.35,0.42,0.984078,0.995637,0.994757
