Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,float_ms_ssim,vmaf,psnr_avg,mse_avg,mse_y,mse_u,mse_v,ssim_y,ssim_u,ssim_v
0,0.994757,0.996252,0.994582,0.993027,0.994857,0.0,0.0,0.949737,0.990689,0.99325,0.994493,54.616147,55.957798,55.651214,0.999913,0.9993,95.474376,55.40838633333333,0.21,0.22,0.16,0.18,0.997402,0.997647,0.9975
1,0.993498,0.99584,0.993968,0.991035,0.993154,2.35158,2.758879,0.945961,0.98872,0.991816,0.993559,54.721045,56.078756,55.743683,0.999933,0.999288,98.247763,55.51449466666667,0.2,0.22,0.16,0.17,0.997312,0.997662,0.997503
2,0.992737,0.996006,0.99323,0.990319,0.99177,1.780299,2.35158,0.946291,0.989079,0.992152,0.993882,54.978705,56.221154,55.964956,0.999955,0.999344,97.355375,55.721605000000004,0.19,0.21,0.16,0.16,0.997372,0.997691,0.997562
3,0.787479,0.966183,0.839485,0.679095,0.707806,1.780299,1.780299,0.54487,0.595743,0.611629,0.617962,32.756442,50.820594,50.924105,0.960827,0.937385,22.128943,44.83371366666666,23.16,34.47,0.54,0.53,0.95228,0.995032,0.99499
4,0.761146,0.971136,0.84687,0.665534,0.637778,2.980569,2.980569,0.528733,0.575637,0.590429,0.595986,32.442012,50.43118,50.572678,0.956972,0.929968,17.986323,44.48195666666666,24.9,37.06,0.59,0.57,0.947803,0.994768,0.994712
5,0.861685,0.977712,0.901548,0.784611,0.809582,1.84657,3.153334,0.684348,0.742433,0.760497,0.772482,35.515385,52.101117,51.912459,0.982051,0.969036,45.520806,46.50965366666666,12.31,18.26,0.4,0.42,0.973477,0.996143,0.99593
6,0.914651,0.978039,0.923629,0.89213,0.882159,1.406442,1.84657,0.761679,0.82348,0.837794,0.844693,37.36223,53.012542,52.495123,0.988249,0.981848,62.475236,47.62329833333334,8.07,11.94,0.32,0.37,0.983752,0.996706,0.996423
7,0.774836,0.966397,0.831888,0.673798,0.681275,1.406442,1.406442,0.553718,0.607066,0.624404,0.632497,33.402917,50.980274,50.920809,0.96588,0.942225,20.200781,45.101333333333336,19.98,29.7,0.52,0.53,0.955035,0.99505,0.99496
8,0.736942,0.974461,0.858821,0.652879,0.568591,2.811305,2.811305,0.463207,0.498042,0.50279,0.493464,29.830683,48.507321,48.134872,0.909615,0.88045,11.277148,42.157625333333336,45.39,67.61,0.92,1.0,0.925745,0.993436,0.992989
9,0.796093,0.971718,0.858454,0.696639,0.710053,1.573431,3.605083,0.551502,0.601802,0.617294,0.623308,31.973568,49.603747,49.560258,0.9542,0.932685,23.624503,43.712524333333334,27.76,41.28,0.71,0.72,0.951672,0.994802,0.994898
