Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,float_ms_ssim,vmaf,psnr_avg,mse_avg,mse_y,mse_u,mse_v,ssim_y,ssim_u,ssim_v
0,0.956432,0.953468,0.920565,0.952663,0.97524,0.0,0.0,0.615807,0.909721,0.947896,0.968221,38.008733,51.244993,50.846038,0.990298,0.989712,83.143872,46.69992133333333,7.03,10.29,0.49,0.54,0.957848,0.992751,0.994241
1,0.952827,0.947915,0.916474,0.948996,0.972604,1.235549,1.235549,0.583298,0.902669,0.944446,0.966249,37.935474,50.807331,50.653493,0.989375,0.988777,83.66575,46.465432666666665,7.16,10.46,0.54,0.56,0.954768,0.992029,0.993924
2,0.955544,0.955845,0.924056,0.947217,0.973884,2.452,2.452,0.609215,0.902894,0.944427,0.965719,38.513818,50.711021,50.711917,0.989335,0.989231,85.654008,46.64558533333334,6.29,9.16,0.55,0.55,0.95998,0.991943,0.993984
3,0.921667,0.946897,0.888967,0.899032,0.941399,1.73876,3.572571,0.444986,0.795782,0.860869,0.900444,33.886183,49.793741,50.465403,0.970227,0.971923,69.944186,44.715109000000005,17.93,26.57,0.68,0.58,0.91704,0.990177,0.993349
4,0.932274,0.941014,0.899941,0.91406,0.954659,1.374913,1.73876,0.513068,0.843117,0.893151,0.924983,34.519855,50.07351,50.458243,0.975649,0.977378,74.42376,45.01720266666667,15.52,22.97,0.64,0.59,0.932771,0.990749,0.993392
5,0.885044,0.907342,0.830168,0.856515,0.9185,1.374913,1.374913,0.278912,0.664712,0.767979,0.837151,31.139965,49.441237,50.208613,0.934983,0.9391,56.422353,43.596605000000004,33.57,50.01,0.74,0.62,0.830045,0.989353,0.993069
6,0.935044,0.950139,0.910841,0.917743,0.950986,1.099256,2.34096,0.548877,0.844959,0.891311,0.921542,34.836049,50.207445,50.486194,0.976552,0.978646,74.246981,45.176562666666676,14.44,21.35,0.62,0.58,0.941854,0.991058,0.99353
7,0.895836,0.927655,0.858126,0.865808,0.919859,1.099256,1.099256,0.317314,0.698424,0.788626,0.846209,31.657464,49.616449,50.273014,0.944369,0.947312,58.9239,43.84897566666667,29.82,44.39,0.71,0.61,0.851965,0.989677,0.993014
8,0.767392,0.86412,0.695777,0.705818,0.803538,1.738439,2.11692,0.19795,0.4779,0.588802,0.678412,28.262178,48.26317,49.64782,0.867779,0.887464,26.312067,42.05772266666667,64.96,97.02,0.97,0.71,0.772435,0.986577,0.991719
9,0.576051,0.845383,0.592765,0.459468,0.550383,1.738439,1.738439,0.066831,0.18997,0.27561,0.367743,24.182997,45.844733,48.070778,0.660447,0.71891,3.631643,39.366169333333325,165.91,248.19,1.69,1.01,0.605288,0.977392,0.987983
10,0.579851,0.917944,0.679124,0.450505,0.513212,3.429327,3.429327,0.07753,0.177776,0.24831,0.325829,23.835752,45.564392,47.811973,0.633984,0.696961,5.485602,39.07070566666667,179.71,268.85,1.81,1.08,0.608889,0.976763,0.98767
