Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,float_ms_ssim,vmaf,psnr_avg,mse_avg,mse_y,mse_u,mse_v,ssim_y,ssim_u,ssim_v
0,0.9798030000000001,0.989641,0.979987,0.96824,0.967513,0.0,0.0,0.9724440000000001,0.9970399999999999,0.997294,0.9970110000000001,53.234154000000004,55.450925,54.92949300000001,0.998828,0.999064,92.645593,54.53819066666667,0.27,0.31,0.19,0.21,0.996631,0.997643,0.99717
1,0.977137,0.989139,0.9795860000000001,0.9662350000000001,0.955161,1.081019,1.081019,0.971514,0.99639,0.997223,0.9970370000000001,54.655627,55.981589,55.19187900000001,0.998915,0.9992700000000001,93.540511,55.276365,0.21,0.22,0.16,0.2,0.996799,0.99764,0.997209
2,0.9759760000000001,0.9891620000000001,0.9788969999999999,0.964367,0.9510629999999999,1.1511930000000001,1.1511930000000001,0.9712209999999999,0.996084,0.9966229999999999,0.9957790000000001,54.597152,56.157998,55.256027,0.998891,0.999257,93.254853,55.337059,0.21,0.23,0.16,0.19,0.996775,0.997724,0.99726
3,0.9668540000000001,0.9882040000000001,0.9752049999999999,0.9535170000000001,0.915119,1.1888299999999998,1.1888299999999998,0.962051,0.985585,0.982355,0.976016,43.156517,55.303678000000005,55.014817,0.997656,0.995517,89.070858,51.15833733333333,2.16,3.14,0.19,0.2,0.99567,0.997573,0.997281
4,0.9686440000000001,0.9881479999999999,0.9751350000000001,0.954091,0.9261959999999999,1.192503,1.192503,0.960844,0.9847229999999999,0.9825879999999999,0.976767,42.773233000000005,55.263829,55.199162,0.997554,0.995258,89.528501,51.07874133333333,2.35,3.43,0.19,0.2,0.995582,0.997584,0.997366
5,0.9681360000000001,0.9881489999999999,0.9747379999999999,0.95609,0.9221360000000001,1.251012,1.251012,0.96019,0.9842219999999999,0.9820709999999999,0.975974,42.467325,55.385757,55.244347999999995,0.9975280000000001,0.995182,89.409201,51.03247666666667,2.52,3.68,0.19,0.19,0.995564,0.997697,0.997425
6,0.9687959999999999,0.988109,0.9749700000000001,0.9556530000000001,0.927154,1.299708,1.299708,0.9601360000000001,0.985087,0.983244,0.97635,42.331223,55.472435,55.334903000000004,0.997409,0.995125,89.703092,51.046187,2.6,3.8,0.18,0.19,0.995473,0.997633,0.997437
7,0.970173,0.9880709999999999,0.9748,0.958542,0.9337989999999999,1.3180690000000002,1.3180690000000002,0.9602950000000001,0.9844459999999999,0.9819709999999999,0.974382,42.122690000000006,55.680018000000004,55.49037,0.9973690000000001,0.995028,89.81281700000001,51.09769266666667,2.72,3.99,0.18,0.18,0.995451,0.997699,0.99746
8,0.95975,0.987801,0.974248,0.9503459999999999,0.8852629999999999,1.36043,1.360431,0.933109,0.952501,0.941634,0.916216,36.448262,54.12729,55.00996800000001,0.993477,0.984037,81.235825,48.528506666666665,9.9,14.73,0.25,0.21,0.992729,0.997479,0.997409
9,0.954313,0.987759,0.9742430000000001,0.94529,0.862441,1.34473,1.36043,0.930515,0.94875,0.9375450000000001,0.9131,36.291049,54.189431000000006,55.104228000000006,0.9932850000000001,0.9834510000000001,79.626485,48.528236,10.26,15.27,0.25,0.2,0.992569,0.997512,0.99748
