Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,float_ms_ssim,vmaf,psnr_avg,mse_avg,mse_y,mse_u,mse_v,ssim_y,ssim_u,ssim_v
0,0.994708,0.984467,0.990021,0.997012,1.000024,0.0,0.0,0.894915,0.995579,0.998069,0.998634,49.373832,49.941646,50.316602,0.99918,0.99905,96.026717,49.87736,0.71,0.75,0.66,0.6,0.994539,0.991521,0.99192
1,0.994929,0.982471,0.988262,0.999082,1.000905,0.5322,0.604495,0.87983,0.995976,0.998474,0.999014,48.701305,50.015298,50.421798,0.999115,0.998974,96.848587,49.71280033333333,0.79,0.88,0.65,0.59,0.99397,0.99168,0.992127
2,0.994788,0.98199,0.989562,0.997937,1.000938,0.5322,0.5322,0.879798,0.996299,0.998575,0.998748,48.682162,50.012842,50.437083,0.999122,0.998983,96.802773,49.71069566666667,0.79,0.88,0.65,0.59,0.993946,0.991714,0.99218
3,0.947931,0.948758,0.919747,0.945703,0.963916,0.601909,0.601909,0.515322,0.836714,0.897291,0.931917,35.233986,46.660095,47.397431,0.97556,0.978756,77.472957,43.09717066666667,13.42,19.48,1.4,1.18,0.938367,0.984378,0.986852
4,0.953212,0.951533,0.930262,0.948128,0.969758,0.914841,1.113927,0.577249,0.874367,0.9221,0.948181,36.499491,47.276631,47.866532,0.984981,0.986326,81.021143,43.88088466666667,10.08,14.56,1.22,1.06,0.958348,0.98654,0.988068
5,0.964262,0.965827,0.950649,0.9536,0.9786,0.528198,0.914841,0.738722,0.939293,0.957985,0.969087,39.257495,48.27478,48.710642,0.992561,0.993407,85.872998,45.41430566666667,5.45,7.71,0.97,0.88,0.981528,0.989069,0.989912
6,0.958107,0.963852,0.950493,0.957046,0.960233,0.514091,0.528198,0.744684,0.941127,0.959024,0.969815,39.218487,48.238218,48.74486,0.992814,0.993573,84.633137,45.40052166666667,5.5,7.78,0.98,0.87,0.981922,0.989074,0.990033
7,0.952326,0.956346,0.936882,0.947382,0.962021,0.514091,0.514091,0.627659,0.905833,0.941216,0.960224,37.678638,47.650935,48.360779,0.989039,0.990113,81.980259,44.56345066666666,7.74,11.1,1.12,0.95,0.970025,0.987749,0.989153
8,0.934093,0.95255,0.917039,0.916847,0.947183,0.555885,0.751,0.639098,0.892874,0.925303,0.944257,35.475292,46.799425,47.0302,0.983834,0.985161,76.239079,43.101639000000006,12.73,18.43,1.36,1.29,0.967023,0.986251,0.987589
9,0.921993,0.947752,0.910699,0.91763,0.919774,0.514894,0.555885,0.625881,0.888641,0.922343,0.941585,35.451023,46.69164,46.838578,0.983766,0.985064,73.338097,42.993747000000006,12.81,18.53,1.39,1.35,0.965643,0.985965,0.987353
