Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,float_ms_ssim,vmaf,psnr_avg,mse_avg,mse_y,mse_u,mse_v,ssim_y,ssim_u,ssim_v
0,0.996618,0.995207,0.9926209999999999,0.9961909999999999,0.99876,0.0,0.0,0.9514030000000001,0.9941479999999999,0.996806,0.9978540000000001,53.14435600000001,52.781901,53.051114,0.9996879999999999,0.9990690000000001,96.32468100000001,52.992457,0.32,0.32,0.34,0.32,0.996589,0.995148,0.99614
1,0.9979110000000001,0.996074,0.995094,0.9980959999999999,0.99945,0.542942,0.542942,0.954764,0.9946530000000001,0.997073,0.998051,53.270475,52.608633,53.137361,0.999676,0.999084,97.385511,53.00548966666667,0.32,0.31,0.36,0.32,0.996686,0.994915,0.99614
2,0.997102,0.9955790000000001,0.993915,0.9969049999999999,0.998864,0.433126,0.566578,0.9536030000000001,0.994553,0.9970459999999999,0.9980559999999999,53.198864,52.625917,53.162443999999994,0.999674,0.9990680000000001,97.056485,52.99574166666667,0.32,0.31,0.36,0.31,0.996624,0.994924,0.996147
3,0.9657959999999999,0.9771299999999999,0.9509770000000001,0.951887,0.9742860000000001,0.433126,0.433126,0.8893540000000001,0.9512219999999999,0.962951,0.969411,44.457941999999996,51.024225,52.66802,0.998484,0.9974299999999999,86.294818,49.38339566666667,1.7,2.33,0.51,0.35,0.994257,0.993045,0.99575
4,0.981504,0.983017,0.964671,0.9760639999999999,0.989665,0.341307,0.480437,0.911824,0.967872,0.977052,0.9823290000000001,46.92307,51.418229,52.841874,0.999182,0.998351,91.264014,50.39439099999999,1.01,1.32,0.47,0.34,0.99552,0.99365,0.995971
5,0.9513889999999999,0.971983,0.928782,0.9333600000000001,0.961557,0.341307,0.341307,0.8891819999999999,0.948887,0.960714,0.967844,43.92603,51.259177,52.942108999999995,0.998669,0.9975950000000001,82.84492,49.37577199999999,1.89,2.63,0.49,0.33,0.994384,0.993297,0.995905
6,0.9851530000000001,0.9855079999999999,0.9705950000000001,0.9803440000000001,0.992654,0.310162,0.455667,0.925932,0.978158,0.9851280000000001,0.988763,48.973973,51.489019,52.976746,0.9993639999999999,0.998648,92.92705699999999,51.146579333333335,0.68,0.82,0.46,0.33,0.996021,0.99363,0.995998
7,0.9735809999999999,0.982341,0.9599530000000001,0.9644370000000001,0.9800719999999999,0.310162,0.310162,0.914641,0.9710639999999999,0.9793709999999999,0.9836969999999999,47.287315,51.255720000000004,52.889781000000006,0.9991180000000001,0.998341,89.728687,50.47760533333334,0.95,1.21,0.49,0.33,0.995559,0.993306,0.99592
8,0.959791,0.973467,0.9435959999999999,0.9438639999999999,0.969059,0.36714600000000003,0.36714600000000003,0.8905540000000001,0.9501719999999999,0.9607190000000001,0.9656520000000001,40.439352,50.121182,52.006325,0.992664,0.994207,84.519265,47.522286333333334,4.09,5.88,0.63,0.41,0.994321,0.993446,0.995931
9,0.9547399999999999,0.970289,0.935683,0.936941,0.9653079999999999,0.374612,0.374612,0.8807370000000001,0.9410069999999999,0.95189,0.956575,36.236231,47.790611,50.006461,0.988401,0.991195,82.331952,44.67776766666666,10.6,15.47,1.08,0.65,0.993302,0.993208,0.995882
10,0.972725,0.9767959999999999,0.957656,0.963133,0.981662,0.664883,0.664883,0.8998120000000001,0.956332,0.963175,0.96457,33.411162,45.42107,47.911446000000005,0.984117,0.9885700000000001,87.751764,42.24789266666667,20.25,29.65,1.87,1.05,0.993324,0.992944,0.995741
