Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,float_ms_ssim,vmaf,psnr_avg,mse_avg,mse_y,mse_u,mse_v,ssim_y,ssim_u,ssim_v
0,0.967636,0.978009,0.955098,0.966511,0.9697020000000001,0.0,0.0,0.7277319999999999,0.9296690000000001,0.9568190000000001,0.974601,43.34998,47.078182,48.1328,0.9941610000000001,0.994477,86.28478,46.18698733333334,2.38,3.01,1.27,1.0,0.980876,0.98283,0.985922
1,0.967123,0.974524,0.9471709999999999,0.965516,0.973498,0.528325,0.536704,0.6760010000000001,0.9223110000000001,0.953849,0.973483,42.736832,44.586655,45.861439000000004,0.992683,0.9930100000000001,86.68650699999999,44.39497533333334,2.97,3.46,2.26,1.69,0.975857,0.968878,0.975801
2,0.965511,0.9740129999999999,0.948152,0.962785,0.9713,0.5095770000000001,0.528325,0.6712100000000001,0.91906,0.9512309999999999,0.971641,42.681521000000004,44.584711,45.644227,0.9925360000000001,0.992899,86.060132,44.30348633333333,3.01,3.51,2.26,1.77,0.975529,0.968308,0.975357
3,0.9538190000000001,0.9668770000000001,0.933695,0.9526020000000001,0.9580559999999999,0.5095770000000001,0.5095770000000001,0.64032,0.898833,0.934158,0.9572200000000001,40.512602,42.596517,44.345259999999996,0.9890540000000001,0.989632,81.735038,42.484792999999996,4.85,5.78,3.58,2.39,0.967364,0.952422,0.966129
4,0.955184,0.967985,0.938217,0.954348,0.9579799999999999,0.5022479999999999,0.540367,0.657099,0.9044209999999999,0.9381379999999999,0.961512,40.804183,43.658396999999994,45.415521000000005,0.989886,0.9905120000000001,82.495059,43.292700333333336,4.38,5.4,2.8,1.87,0.971219,0.963056,0.973861
5,0.949845,0.9652459999999999,0.9323610000000001,0.952443,0.9493790000000001,0.5022479999999999,0.5022479999999999,0.644396,0.8984850000000001,0.9336909999999999,0.956098,40.200589,43.253363,44.997191,0.988577,0.988941,80.766527,42.81704766666667,4.99,6.21,3.07,2.06,0.96918,0.95874,0.970974
6,0.950741,0.964583,0.9345370000000001,0.948845,0.9537049999999999,0.515621,0.515621,0.641881,0.896818,0.9328420000000001,0.956095,39.976524,43.352297,44.963083000000005,0.98846,0.989281,80.941372,42.763968000000006,5.2,6.54,3.01,2.07,0.968878,0.96094,0.971576
7,0.949839,0.963725,0.9243549999999999,0.9484600000000001,0.9562879999999999,0.522891,0.522891,0.634363,0.8947229999999999,0.930649,0.9541360000000001,39.556336,42.62563,44.395272999999996,0.9876969999999999,0.98849,80.527472,42.192412999999995,5.79,7.2,3.55,2.36,0.966021,0.953179,0.966625
8,0.9417780000000001,0.9588059999999999,0.916365,0.9384790000000001,0.948401,0.538921,0.538921,0.6247510000000001,0.866792,0.9032549999999999,0.9290219999999999,37.071985999999995,42.576403000000006,44.637774,0.980508,0.982391,75.820497,41.428721,9.48,12.76,3.59,2.24,0.962198,0.96063,0.971179
9,0.9398639999999999,0.960743,0.915435,0.939348,0.942544,0.566006,0.5697979999999999,0.620077,0.86744,0.904292,0.9293809999999999,36.792045,42.249773,44.39156,0.9799200000000001,0.981558,75.527702,41.14445933333334,10.11,13.61,3.87,2.37,0.961307,0.95709,0.96954
10,0.936478,0.960615,0.915608,0.9389790000000001,0.93425,0.555385,0.566006,0.61666,0.8673129999999999,0.903684,0.929393,36.477672,41.741593,43.854820000000004,0.978497,0.980319,74.78550899999999,40.69136166666667,10.93,14.63,4.35,2.68,0.958604,0.951287,0.965513
11,0.935026,0.9595040000000001,0.91617,0.935232,0.933564,0.555385,0.555385,0.618674,0.865078,0.901818,0.925847,36.370020000000004,42.229065999999996,44.540356,0.979117,0.980916,74.13494399999999,41.04648066666667,11.03,15.0,3.89,2.29,0.961475,0.957794,0.97051
12,0.9330729999999999,0.9600540000000001,0.9163040000000001,0.927056,0.9345389999999999,0.578932,0.578932,0.620113,0.8619709999999999,0.897648,0.921057,36.217366999999996,42.659092,44.873870000000004,0.9792790000000001,0.9806090000000001,73.227199,41.25010966666667,11.3,15.54,3.53,2.12,0.96154,0.962092,0.972397
13,0.921952,0.957359,0.9049219999999999,0.9059709999999999,0.927951,0.582083,0.582083,0.595903,0.837255,0.872137,0.8946200000000001,34.199261,40.842339,43.552819,0.970775,0.9717620000000001,68.053989,39.531473,17.85,24.73,5.36,2.87,0.953551,0.950258,0.964932
