Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,float_ms_ssim,vmaf,psnr_avg,mse_avg,mse_y,mse_u,mse_v,ssim_y,ssim_u,ssim_v
0,0.994724,0.994644,0.990432,0.992538,0.99784,0.0,0.0,0.956282,0.994613,0.996868,0.997656,53.940485,53.828743,53.193074,0.999646,0.99909,95.903088,53.654100666666665,0.27,0.26,0.27,0.31,0.99677,0.99671,0.996198
1,0.994498,0.994051,0.989765,0.992747,0.997723,3.504596,3.558186,0.952698,0.994153,0.996695,0.997651,53.680438,53.734415,53.088627,0.99963,0.999038,100.0,53.50116,0.28,0.28,0.28,0.32,0.996601,0.996572,0.99601
2,0.994075,0.994044,0.989303,0.99168,0.997483,3.504596,3.504596,0.952108,0.993388,0.99609,0.997106,53.666194,53.663146,53.006307,0.999624,0.99903,100.0,53.44521566666666,0.29,0.28,0.28,0.33,0.996608,0.996566,0.995959
3,0.806309,0.984129,0.905512,0.731268,0.707128,3.648949,3.648949,0.535892,0.575797,0.58608,0.584737,29.767213,46.018628,44.984662,0.865498,0.885481,25.809682,40.25683433333334,46.35,68.61,1.63,2.06,0.926888,0.989272,0.986807
4,0.761835,0.978964,0.869138,0.671715,0.654421,3.788492,3.788492,0.524385,0.56085,0.569652,0.567651,29.677628,46.042026,44.941955,0.863315,0.88308,17.750556,40.220536333333335,47.31,70.04,1.62,2.08,0.92495,0.989028,0.986417
5,0.839745,0.98916,0.936392,0.801774,0.735998,3.590187,3.866191,0.557797,0.59708,0.606057,0.603559,30.185692,46.389964,45.300766,0.878701,0.896271,32.414092,40.625474,42.1,62.3,1.49,1.92,0.932286,0.990019,0.98761
6,0.782343,0.983887,0.901905,0.717768,0.663392,3.590187,3.590187,0.52694,0.566237,0.577253,0.577129,29.695744,45.903106,44.873663,0.869082,0.885956,21.387309,40.15750433333333,47.13,69.74,1.67,2.12,0.923438,0.988622,0.986004
7,0.806383,0.983908,0.911537,0.752328,0.698744,3.593549,3.784526,0.54662,0.586104,0.597048,0.597444,30.264501,46.446812,45.399416,0.883281,0.899184,26.273221,40.70357633333334,41.35,61.18,1.47,1.88,0.93197,0.990097,0.98772
8,0.761607,0.987331,0.907598,0.697758,0.614909,3.570406,3.593549,0.502464,0.534304,0.538523,0.52793,27.517571,43.934342,42.624321,0.809114,0.843293,16.284935,38.02541133333333,77.81,115.17,2.63,3.55,0.912582,0.986918,0.983749
9,0.722951,0.977438,0.864669,0.637589,0.571011,3.3244,3.570406,0.496602,0.525851,0.528172,0.516615,27.438288,43.966392,42.584387,0.804376,0.838992,9.613472,37.996355666666666,79.22,117.29,2.61,3.59,0.909285,0.986604,0.983162
