Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,float_ms_ssim,vmaf,psnr_avg,mse_avg,mse_y,mse_u,mse_v,ssim_y,ssim_u,ssim_v
0,0.994131,0.991768,0.990456,0.994618,0.996751,0.0,0.0,0.896494,0.992603,0.995318,0.996086,49.427831,48.380612,49.252746,0.9979379999999999,0.998801,95.558868,49.02039633333334,0.78,0.74,0.94,0.77,0.993218,0.987816,0.99038
1,0.9930049999999999,0.9895379999999999,0.9877030000000001,0.9932,0.9972040000000001,0.303991,0.303991,0.870885,0.991244,0.994951,0.9959690000000001,48.300568,47.391875,48.758896,0.997267,0.998417,95.69485300000001,48.15044633333333,0.98,0.96,1.19,0.87,0.991583,0.984753,0.989281
2,0.9926889999999999,0.988533,0.987972,0.99334,0.9965200000000001,0.304778,0.304778,0.870768,0.990548,0.9942409999999999,0.995252,48.299038,47.385573,48.657373,0.99729,0.998433,95.53438100000001,48.11399466666666,0.99,0.96,1.19,0.89,0.991657,0.98474,0.989227
3,0.9888030000000001,0.984367,0.9811860000000001,0.988818,0.9947530000000001,0.266852,0.44952200000000003,0.839814,0.9794229999999999,0.9861200000000001,0.98915,45.767699,46.915403999999995,48.657732,0.99582,0.997461,93.740916,47.113611666666664,1.52,1.72,1.32,0.89,0.989565,0.983021,0.989055
4,0.9833639999999999,0.980203,0.9735309999999999,0.984984,0.988698,0.266852,0.266852,0.820622,0.970672,0.9778110000000001,0.980382,44.21881,47.160813,49.240456,0.993807,0.995785,91.464486,46.873359666666666,1.98,2.46,1.25,0.77,0.988027,0.984609,0.990077
5,0.989079,0.983562,0.980033,0.9911840000000001,0.9946719999999999,0.240067,0.357765,0.8474879999999999,0.9873059999999999,0.9923129999999999,0.993614,47.337914000000005,47.504743,49.054604,0.9968889999999999,0.9982200000000001,94.4316,47.96575366666667,1.13,1.2,1.16,0.81,0.990862,0.984973,0.989619
6,0.985448,0.9798870000000001,0.976462,0.98625,0.9920040000000001,0.240067,0.240067,0.839133,0.9722860000000001,0.9787969999999999,0.98159,44.130697,46.794011,48.829789,0.993648,0.9953129999999999,92.021272,46.58483233333333,2.04,2.51,1.36,0.85,0.988361,0.983078,0.989247
7,0.992243,0.9872350000000001,0.988359,0.993092,0.995806,0.220352,0.312979,0.8626280000000001,0.98977,0.993986,0.995604,47.915976,47.061842999999996,48.625167,0.9971409999999999,0.998343,95.336718,47.867661999999996,1.06,1.05,1.28,0.89,0.991206,0.983444,0.988879
8,0.9852290000000001,0.9861040000000001,0.982683,0.983223,0.9877030000000001,0.220352,0.220352,0.855677,0.970992,0.975718,0.9784139999999999,44.577296000000004,46.893783,48.944817,0.995266,0.996181,91.55204499999999,46.805298666666665,1.87,2.27,1.33,0.83,0.99044,0.984243,0.989578
9,0.9872209999999999,0.9852489999999999,0.982582,0.986303,0.991226,0.26247,0.276077,0.8520209999999999,0.97775,0.983253,0.9869120000000001,46.223735999999995,46.787526,48.744489,0.996366,0.997459,93.07649599999999,47.25191699999999,1.41,1.55,1.36,0.87,0.990849,0.983434,0.989218
10,0.9889549999999999,0.985237,0.984492,0.989448,0.992566,0.25543499999999997,0.26247,0.86087,0.9781040000000001,0.982727,0.98615,45.096603,46.558462,48.615863,0.9954360000000001,0.99672,93.360226,46.756976,1.73,2.01,1.44,0.89,0.989956,0.982608,0.989011
11,0.986808,0.9848610000000001,0.983252,0.986157,0.99003,0.24974899999999997,0.25543499999999997,0.848462,0.969305,0.975326,0.978849,43.578773999999996,46.336585,48.820176000000004,0.992925,0.994577,91.945448,46.245178333333335,2.3,2.85,1.51,0.85,0.988002,0.982473,0.98939
12,0.989692,0.989193,0.987525,0.9889690000000001,0.991599,0.24974899999999997,0.24974899999999997,0.8664959999999999,0.976582,0.9809209999999999,0.983007,44.486926000000004,46.702544,49.00797,0.9941030000000001,0.995431,93.17611600000001,46.73248,1.91,2.31,1.39,0.82,0.989497,0.984261,0.989803
13,0.989083,0.9882479999999999,0.98419,0.989165,0.9919870000000001,0.20806599999999997,0.27780900000000003,0.8616280000000001,0.977773,0.983389,0.9865219999999999,44.794988000000004,45.91874,48.64921,0.99441,0.9961,93.381422,46.45431266666666,1.86,2.16,1.66,0.89,0.989113,0.982338,0.989169
14,0.983798,0.9856870000000001,0.9782780000000001,0.98226,0.9870770000000001,0.20806599999999997,0.20806599999999997,0.8475520000000001,0.961959,0.9682120000000001,0.972138,43.091105,45.922924,48.875859999999996,0.992408,0.9941479999999999,90.367138,45.963296333333325,2.55,3.19,1.66,0.84,0.987688,0.98216,0.989363
15,0.9851,0.986174,0.98029,0.9828899999999999,0.9888540000000001,0.20608800000000002,0.272095,0.853942,0.968483,0.9726610000000001,0.974413,44.373849,46.170667,48.915510999999995,0.994958,0.9957950000000001,91.044801,46.48667566666666,1.98,2.38,1.57,0.83,0.98997,0.983112,0.989463
16,0.982916,0.9843059999999999,0.976675,0.9804,0.9875229999999999,0.20608800000000002,0.20608800000000002,0.850088,0.961824,0.965945,0.9676459999999999,43.497382,46.250048,48.893127,0.994059,0.994765,89.72043000000001,46.213519,2.33,2.91,1.54,0.84,0.98939,0.983096,0.989518
17,0.9843270000000001,0.985152,0.9765809999999999,0.981554,0.9901790000000001,0.24133200000000002,0.285563,0.8558969999999999,0.9700700000000001,0.974253,0.976505,44.051749,46.470826,48.645134000000006,0.994647,0.995956,91.165504,46.389236333333336,2.1,2.56,1.47,0.89,0.989519,0.982405,0.989263
18,0.9806219999999999,0.9810200000000001,0.9708209999999999,0.9812879999999999,0.985146,0.24133200000000002,0.24133200000000002,0.8278979999999999,0.9580280000000001,0.9645239999999999,0.96816,42.698113,46.308758000000005,48.742107,0.992015,0.994202,89.240717,45.916326,2.73,3.49,1.52,0.87,0.98689,0.982049,0.98945
19,0.9780469999999999,0.9780459999999999,0.9673950000000001,0.9771040000000001,0.984384,0.23924499999999999,0.260446,0.822256,0.9489989999999999,0.9553709999999999,0.95855,41.208830999999996,45.798076,48.656878999999996,0.988597,0.990243,87.504547,45.221261999999996,3.71,4.92,1.71,0.89,0.984275,0.980337,0.989182
20,0.980377,0.9818370000000001,0.9726950000000001,0.978073,0.985517,0.23924499999999999,0.23924499999999999,0.8345469999999999,0.95368,0.9592950000000001,0.9619139999999999,41.404768,46.049325,48.792113,0.988993,0.9906010000000001,88.451766,45.415402,3.55,4.71,1.61,0.86,0.98473,0.981005,0.989485
21,0.98059,0.9822219999999999,0.973943,0.977281,0.9858879999999999,0.215867,0.276649,0.844081,0.9571059999999999,0.963492,0.967634,42.527086,46.479110999999996,48.984815000000005,0.9916020000000001,0.993343,89.106785,45.997004,2.8,3.63,1.46,0.82,0.98733,0.982484,0.989677
22,0.9792299999999999,0.98455,0.9740559999999999,0.976458,0.981751,0.215867,0.215867,0.8347620000000001,0.951936,0.958793,0.963467,41.882729,46.002832,48.743159999999996,0.9908950000000001,0.9926280000000001,88.26704699999999,45.54290699999999,3.23,4.22,1.63,0.87,0.986384,0.981043,0.989305
23,0.968994,0.9778479999999999,0.962089,0.9650610000000001,0.971767,0.213067,0.27805,0.802491,0.9211600000000001,0.928609,0.9340430000000001,39.048639,44.782677,48.264727,0.9830690000000001,0.984239,82.43055,44.032014333333336,5.92,8.09,2.16,0.97,0.97986,0.976389,0.98838
24,0.9727709999999999,0.9787520000000001,0.9654719999999999,0.9694790000000001,0.976505,0.213067,0.213067,0.816635,0.9364889999999999,0.943644,0.9485979999999999,40.498794000000004,45.74986,48.778888,0.988175,0.989224,85.02394,45.00918066666667,4.3,5.8,1.73,0.86,0.984595,0.980822,0.989482
25,0.979002,0.982067,0.971899,0.978783,0.981599,0.296112,0.296112,0.836455,0.9525809999999999,0.9591209999999999,0.9638899999999999,42.059213,46.238405,48.757379,0.9910450000000001,0.99251,88.3737,45.684999000000005,3.1,4.05,1.55,0.87,0.986823,0.982077,0.989501
26,0.9763569999999999,0.977619,0.9642709999999999,0.9769690000000001,0.981751,0.24684699999999998,0.392704,0.822363,0.939925,0.9461709999999999,0.950377,40.794771000000004,45.617698,48.603651,0.98764,0.989241,86.093523,45.00537333333333,4.06,5.42,1.78,0.9,0.983756,0.980038,0.989265
27,0.979203,0.9796889999999999,0.968018,0.9796590000000001,0.984562,0.24363200000000002,0.24684699999999998,0.833434,0.948348,0.954025,0.957155,41.243556,45.771729,48.51668,0.988613,0.9901530000000001,87.588189,45.17732166666667,3.7,4.88,1.72,0.91,0.984582,0.979936,0.989156
28,0.972197,0.977218,0.960975,0.968829,0.978482,0.24363200000000002,0.24363200000000002,0.8162470000000001,0.926883,0.932889,0.9359799999999999,39.830331,45.340631,48.771460999999995,0.985332,0.9866540000000001,83.491294,44.64747433333333,4.97,6.76,1.9,0.86,0.98216,0.97925,0.98922
29,0.973249,0.975511,0.960205,0.970234,0.981449,0.203502,0.273739,0.8200639999999999,0.936208,0.942851,0.946682,40.851003000000006,45.77263,48.693893,0.988657,0.9899899999999999,84.930154,45.105842,4.0,5.35,1.72,0.88,0.984961,0.980507,0.989271
30,0.970736,0.9729690000000001,0.956461,0.966568,0.980463,0.203502,0.203502,0.815446,0.931011,0.937846,0.941826,39.98705,45.452535,48.457021000000005,0.986751,0.9881610000000001,83.792026,44.632202,4.81,6.52,1.85,0.93,0.983306,0.97893,0.98888
