Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,float_ms_ssim,vmaf,psnr_avg,mse_avg,mse_y,mse_u,mse_v,ssim_y,ssim_u,ssim_v
0,0.991208,0.978849,0.9849700000000001,0.9953629999999999,0.998616,0.0,0.0,0.898797,0.997733,0.998984,0.9994290000000001,46.365403,47.461135,46.460955,0.998926,0.994924,95.38055,46.76249766666666,1.44,1.5,1.17,1.47,0.977906,0.981949,0.97673
1,0.9872770000000001,0.9746610000000001,0.9759399999999999,0.9901540000000001,0.997749,2.656301,2.7720849999999997,0.8775700000000001,0.994949,0.9977729999999999,0.998706,46.278033,47.266825,46.298079,0.99872,0.994318,97.952384,46.61431233333334,1.48,1.53,1.22,1.53,0.976525,0.981303,0.975987
2,0.9895860000000001,0.9776459999999999,0.9807020000000001,0.9927,0.998044,2.585258,2.656301,0.885763,0.9961260000000001,0.9982469999999999,0.998951,46.475756,47.363723,46.370906,0.998927,0.994693,98.415751,46.736795,1.42,1.46,1.19,1.5,0.977226,0.981475,0.97618
3,0.7122649999999999,0.954521,0.821477,0.615764,0.5906939999999999,2.41958,2.585258,0.729697,0.8243889999999999,0.822558,0.811028,28.12616,39.827394,45.154158,0.9466479999999999,0.9475520000000001,21.319747,37.70257066666667,68.2,100.11,6.77,1.98,0.949793,0.971401,0.97414
4,0.726869,0.9550799999999999,0.83429,0.660623,0.5923229999999999,2.3677349999999997,2.41958,0.739739,0.832808,0.8296399999999999,0.817688,28.022581,39.654762,45.04392,0.9484940000000001,0.949649,24.503176,37.57375433333333,69.86,102.52,7.04,2.04,0.95082,0.971833,0.97367
5,0.734371,0.955765,0.8376040000000001,0.656084,0.6111840000000001,2.241759,2.3677349999999997,0.748799,0.844957,0.8411139999999999,0.828895,28.659695000000003,39.319955,45.009285999999996,0.951858,0.953126,26.752554999999997,37.66297866666667,60.63,88.53,7.6,2.05,0.95374,0.972591,0.974312
6,0.724908,0.95525,0.8470799999999999,0.654998,0.585055,2.208891,2.241759,0.7541100000000001,0.851507,0.847772,0.8362280000000001,28.909940000000002,38.915222,44.876963,0.9527680000000001,0.954458,25.606233,37.567375000000006,57.46,83.58,8.35,2.12,0.954645,0.973039,0.974317
7,0.688348,0.9540219999999999,0.8229139999999999,0.615771,0.518461,2.1875430000000002,2.208891,0.762598,0.8603059999999999,0.8565950000000001,0.8452940000000001,29.175625,38.620831,44.750378999999995,0.953026,0.9550559999999999,19.709553,37.515611666666665,54.26,78.62,8.93,2.18,0.955476,0.973179,0.97392
8,0.70799,0.95281,0.8213239999999999,0.646587,0.535211,2.063555,2.1875430000000002,0.77885,0.876765,0.8731530000000001,0.8623360000000001,28.198109999999996,37.902527,44.541227,0.953205,0.955405,24.730704,36.88062133333333,67.78,98.46,10.54,2.29,0.957023,0.974866,0.974649
9,0.704964,0.950808,0.809678,0.607853,0.55999,2.017259,2.063555,0.789525,0.889309,0.885704,0.875502,28.360262,38.484303999999995,44.732562,0.955551,0.957667,25.378971,37.192375999999996,65.14,94.85,9.22,2.19,0.958619,0.975439,0.9747
10,0.736953,0.950987,0.812876,0.638335,0.614306,1.848422,2.017259,0.801571,0.900432,0.897285,0.8883479999999999,27.863805,37.898164,44.556324,0.955782,0.9579989999999999,32.445316999999996,36.77276433333333,73.03,106.34,10.55,2.28,0.957751,0.975739,0.974401
11,0.742212,0.953218,0.832676,0.700783,0.578227,1.7875599999999998,1.848422,0.807856,0.907259,0.9048069999999999,0.897017,28.523025,38.318713,44.342532,0.9546870000000001,0.955873,34.243326,37.06142333333333,62.9,91.36,9.58,2.39,0.956073,0.973932,0.971915
