Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,float_ms_ssim,vmaf,psnr_avg,mse_avg,mse_y,mse_u,mse_v,ssim_y,ssim_u,ssim_v
0,0.9959809999999999,0.991216,0.9923219999999999,0.9974059999999999,0.998442,0.0,0.0,0.944367,0.996873,0.998353,0.9988670000000001,50.48945,52.586045,52.465803,0.9975649999999999,0.998292,96.348546,51.847099333333325,0.51,0.58,0.36,0.37,0.994176,0.995685,0.994897
1,0.9921979999999999,0.985342,0.9867940000000001,0.993311,0.996662,2.185335,2.299429,0.91894,0.994287,0.997179,0.9981530000000001,50.115234,51.952622999999996,52.181376,0.997409,0.998283,98.355485,51.416411000000004,0.56,0.63,0.41,0.39,0.993828,0.995158,0.994582
2,0.994914,0.987634,0.989873,0.995064,0.9996200000000001,2.1403779999999997,2.185335,0.932742,0.995923,0.9981180000000001,0.9987729999999999,50.770562,52.164631,52.231389,0.9975639999999999,0.998417,98.999186,51.722194,0.49,0.54,0.4,0.39,0.994151,0.995347,0.994643
3,0.7120340000000001,0.9110520000000001,0.754346,0.657746,0.661197,1.9920470000000001,2.1403779999999997,0.672031,0.720276,0.734829,0.742847,28.220295,40.690153,49.866851000000004,0.944421,0.9388340000000001,15.595899,39.592433,66.34,97.96,5.55,0.67,0.94582,0.971936,0.991742
4,0.7114659999999999,0.919373,0.736797,0.638413,0.676614,1.9477520000000001,1.9920470000000001,0.679707,0.722089,0.7325,0.737722,28.110865999999998,40.380503999999995,49.60463,0.9459799999999999,0.9385319999999999,15.057039999999999,39.36533333333333,68.08,100.46,5.96,0.71,0.948158,0.970985,0.991458
5,0.7067180000000001,0.9238879999999999,0.759559,0.6597850000000001,0.6406930000000001,1.821826,1.9477520000000001,0.6970189999999999,0.737766,0.748283,0.7527149999999999,28.765978000000004,39.997254999999996,49.369915999999996,0.9493540000000001,0.941498,15.074596,39.37771633333333,58.81,86.39,6.51,0.75,0.951259,0.970578,0.991496
6,0.727766,0.91681,0.7607229999999999,0.65342,0.6938489999999999,1.789359,1.821826,0.7058,0.746312,0.7565,0.757937,29.019864000000002,39.457904,49.193826,0.95015,0.9394620000000001,19.147776,39.223864666666664,55.68,81.49,7.37,0.78,0.952414,0.96977,0.991503
7,0.717461,0.9093200000000001,0.735734,0.594065,0.722861,1.780715,1.789359,0.715232,0.753704,0.761625,0.76579,29.293509999999998,39.039011,48.9272,0.9500879999999999,0.937263,17.788066,39.086573666666666,52.5,76.51,8.11,0.83,0.953016,0.969484,0.991432
8,0.70281,0.9149139999999999,0.715496,0.5979439999999999,0.680709,1.6660840000000001,1.780715,0.7321989999999999,0.762727,0.765691,0.7610279999999999,28.298906,38.205446,48.345746000000005,0.949824,0.9241799999999999,14.756088,38.283366,65.93,96.2,9.83,0.95,0.954533,0.970912,0.991859
9,0.705622,0.9069809999999999,0.749731,0.623151,0.658816,1.621116,1.6660840000000001,0.755722,0.784528,0.7862180000000001,0.780213,28.458032,38.866503,48.745955,0.9522950000000001,0.9268959999999999,16.610112,38.69016333333334,63.38,92.74,8.44,0.87,0.956975,0.974068,0.992223
10,0.777595,0.924322,0.748855,0.655393,0.814891,1.459653,1.621116,0.780055,0.807243,0.8079029999999999,0.799281,27.948598999999998,38.230763,48.559443,0.952626,0.925851,31.262511,38.24626833333333,71.3,104.28,9.77,0.91,0.956637,0.974725,0.992488
