Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,float_ms_ssim,vmaf,psnr_avg,mse_avg,mse_y,mse_u,mse_v,ssim_y,ssim_u,ssim_v
0,0.99154,0.9883649999999999,0.985891,0.9916950000000001,0.9964700000000001,0.0,0.0,0.904768,0.9932270000000001,0.996373,0.99755,49.446391999999996,48.602025,48.739559,0.999149,0.9975120000000001,95.162425,48.92932533333334,0.79,0.74,0.9,0.87,0.989385,0.986677,0.986838
1,0.9901639999999999,0.987649,0.9829530000000001,0.988764,0.996555,0.537291,0.620715,0.898699,0.992566,0.9962489999999999,0.9975149999999999,49.299986,48.041472,48.09574,0.999073,0.9973040000000001,95.581783,48.479065999999996,0.85,0.76,1.02,1.01,0.988879,0.984859,0.98504
2,0.991081,0.988347,0.9857959999999999,0.9903420000000001,0.996167,0.537291,0.537291,0.8997,0.9927969999999999,0.996434,0.9977229999999999,49.40775,48.182981,48.271495,0.999132,0.9974,95.80773,48.62074200000001,0.82,0.75,0.99,0.97,0.98913,0.985255,0.985423
3,0.918949,0.976993,0.911809,0.865957,0.920342,0.6648069999999999,0.81082,0.81174,0.9276700000000001,0.9473239999999999,0.956043,42.427386,47.061904999999996,47.203784000000006,0.99546,0.9923049999999999,74.820803,45.56435833333333,2.9,3.72,1.28,1.24,0.980727,0.982679,0.983062
4,0.873114,0.9603430000000001,0.850417,0.8037340000000001,0.8760700000000001,0.6648069999999999,0.6648069999999999,0.783844,0.9160520000000001,0.9375209999999999,0.9470700000000001,41.603922,46.584863,47.030333,0.9947379999999999,0.9913129999999999,64.10215600000001,45.07303933333333,3.45,4.49,1.43,1.29,0.979105,0.982144,0.982922
5,0.776501,0.9695309999999999,0.845701,0.656698,0.696183,0.7096439999999999,0.7096439999999999,0.746576,0.8382350000000001,0.854944,0.858934,35.636494,43.915634999999995,44.749307,0.9781569999999999,0.9775520000000001,35.511745,41.433811999999996,12.64,17.76,2.64,2.18,0.970409,0.977166,0.978233
6,0.725028,0.971232,0.8620049999999999,0.627146,0.551129,1.399921,1.399921,0.747909,0.806944,0.80983,0.799194,32.355303,42.235737,43.565595,0.9577709999999999,0.962224,21.499547,39.385545,26.32,37.81,3.88,2.86,0.965226,0.974447,0.976389
7,0.727467,0.973569,0.87955,0.6507470000000001,0.523993,2.081118,2.081118,0.747163,0.797755,0.795378,0.779354,30.707062,41.150760999999996,42.673614,0.9445479999999999,0.9516979999999999,21.131679000000002,38.17714566666667,38.25,55.26,4.99,3.51,0.961791,0.971781,0.974027
8,0.707708,0.9750790000000001,0.8856,0.663222,0.437979,2.5711150000000003,2.5711150000000003,0.6874,0.717121,0.7032390000000001,0.670675,25.289084,38.751629,39.624477,0.8720459999999999,0.8866360000000001,10.850234,34.55506333333333,130.87,192.39,8.66,7.09,0.939973,0.967536,0.969658
9,0.797054,0.973327,0.8994469999999999,0.722838,0.658507,3.012468,3.210539,0.707817,0.745297,0.7370979999999999,0.7128869999999999,27.074229,40.095326,40.501601,0.8998299999999999,0.912731,30.069971000000002,35.890385333333334,87.04,127.54,6.36,5.79,0.946555,0.969967,0.970895
10,0.7565390000000001,0.968671,0.8496819999999999,0.663385,0.6308229999999999,2.165651,3.012468,0.692789,0.743775,0.743279,0.727453,28.48708,41.342471999999994,41.368958,0.922183,0.9313469999999999,22.688801,37.06617,62.99,92.12,4.77,4.74,0.94903,0.969566,0.969818
11,0.719428,0.965615,0.828824,0.627938,0.572781,2.148393,2.165651,0.673974,0.731412,0.7331310000000001,0.7195050000000001,27.390997,40.092645000000005,40.736219,0.9133120000000001,0.921882,15.540085000000001,36.073287,81.01,118.57,6.36,5.49,0.946669,0.967922,0.969625
12,0.7099260000000001,0.9710790000000001,0.857558,0.627167,0.524948,2.148393,2.148393,0.684722,0.738304,0.737147,0.720873,27.354654999999998,39.201745,40.441136,0.911269,0.918926,13.928792000000001,35.66584533333333,81.98,119.57,7.81,5.87,0.946114,0.964576,0.966579
13,0.762756,0.972721,0.893818,0.705795,0.589533,2.011907,2.30064,0.6874180000000001,0.738742,0.73485,0.714865,26.548006,38.828157,40.216449,0.900338,0.9084770000000001,22.7897,35.19753733333333,98.42,143.97,8.51,6.18,0.942296,0.963276,0.965408
14,0.750476,0.969557,0.8743360000000001,0.685134,0.592687,1.8376689999999998,2.011907,0.673231,0.733827,0.734598,0.7209760000000001,27.149805999999998,38.970388,40.646812,0.908475,0.916184,20.81332,35.589002,85.86,125.34,8.24,5.6,0.943804,0.964908,0.967533
