Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,float_ms_ssim,vmaf,psnr_avg,mse_avg,mse_y,mse_u,mse_v,ssim_y,ssim_u,ssim_v
0,0.993853,0.992702,0.990708,0.993438,0.998438,0.0,0.0,0.961277,0.996732,0.999513,0.99988,54.632369,56.061194,56.019259,0.999987,0.999665,96.022012,55.570940666666665,0.2,0.22,0.16,0.16,0.998085,0.99858,0.998129
1,0.98941,0.98722,0.984485,0.988181,0.997521,3.363872,3.386898,0.915953,0.995862,0.99954,0.999894,50.887337,52.288667,52.251754,0.999973,0.999221,99.559383,51.80925266666667,0.48,0.53,0.38,0.39,0.995465,0.99663,0.995574
2,0.988364,0.98594,0.983099,0.986873,0.99724,3.363872,3.363872,0.902249,0.995383,0.999515,0.999887,50.139418,51.491312,51.454966,0.999968,0.999079,99.313372,51.028565333333326,0.57,0.63,0.46,0.47,0.994596,0.995938,0.994674
3,0.798975,0.879583,0.700271,0.71902,0.881159,3.378497,3.386327,0.006748,0.314279,0.87402,0.965187,30.0132,30.34468,33.167396,0.980205,0.783599,61.688902,31.175091999999996,58.46,64.83,60.06,31.36,0.505438,0.52116,0.671786
4,0.809719,0.879897,0.703462,0.739212,0.901561,3.378497,3.378497,0.007192,0.318621,0.877776,0.968354,30.005608,30.334608,33.162925,0.980001,0.784016,63.804351,31.167713666666668,58.56,64.94,60.2,31.39,0.506138,0.521339,0.671472
5,0.813517,0.880094,0.704054,0.74837,0.90736,3.359025,3.381618,0.007647,0.322976,0.881354,0.970303,30.03944,30.33756,33.154254,0.980516,0.784747,64.605788,31.177084666666662,58.23,64.44,60.16,31.45,0.506959,0.520953,0.671042
6,0.817359,0.880086,0.704835,0.751911,0.918884,3.359025,3.359025,0.007662,0.3228,0.880976,0.969311,30.022157,30.311903,33.14897,0.980712,0.784621,65.211246,31.16101,58.46,64.69,60.52,31.49,0.506476,0.520646,0.670311
7,0.81654,0.879248,0.704419,0.753006,0.916016,3.376474,3.376474,0.007573,0.320319,0.877984,0.968239,29.917463,30.364325,33.50531,0.978387,0.782743,64.969594,31.262366000000004,58.98,66.27,59.79,29.01,0.507684,0.533145,0.690529
8,0.816517,0.873957,0.70195,0.756833,0.920122,3.341131,3.430847,0.00844,0.324927,0.881494,0.96974,30.725632,31.855093,34.768027,0.981702,0.803482,65.043963,32.449583999999994,47.36,55.02,42.42,21.69,0.548601,0.614658,0.754656
9,0.818726,0.872358,0.706791,0.762978,0.919903,3.331197,3.341131,0.012707,0.357972,0.890206,0.971399,31.036401,32.36063,35.223843,0.986386,0.819199,65.163972,32.873624666666664,43.69,51.22,37.76,19.53,0.568918,0.648463,0.773034
10,0.809667,0.87064,0.701936,0.749266,0.902923,3.330907,3.331197,0.008698,0.33056,0.879822,0.966551,30.989201,32.50378,35.231662,0.983641,0.816387,63.453151,32.90821433333333,43.86,51.78,36.53,19.49,0.567855,0.651544,0.770413
11,0.804069,0.871095,0.696457,0.739664,0.894512,3.32961,3.330907,0.00693,0.313246,0.874708,0.964422,30.815142,31.946221,34.76512,0.980445,0.802529,62.525593,32.50882766666667,46.47,53.9,41.54,21.71,0.554455,0.615909,0.752404
12,0.805251,0.87096,0.697009,0.742723,0.895959,3.32961,3.32961,0.006856,0.316134,0.876158,0.964247,30.807843,31.988034,34.813641,0.980237,0.802646,62.707382,32.536505999999996,46.43,53.99,41.14,21.46,0.554566,0.618411,0.754612
13,0.804624,0.871077,0.697002,0.741204,0.8944,3.330748,3.330748,0.006631,0.313532,0.870899,0.959892,30.701122,31.913208,34.825203,0.977172,0.801515,62.21216,32.47984433333334,47.43,55.33,41.86,21.41,0.554617,0.61842,0.755662
14,0.804473,0.87067,0.696042,0.742409,0.894247,3.338671,3.338671,0.006661,0.309042,0.870154,0.960309,30.702447,31.853651,34.775083,0.976979,0.801278,62.287089,32.443727,47.56,55.31,42.43,21.66,0.554449,0.61598,0.753409
15,0.800398,0.87073,0.696392,0.739429,0.880492,3.342825,3.342825,0.006532,0.310139,0.869666,0.958801,30.691757,31.880317,34.832505,0.976352,0.801068,61.444672,32.468193,47.56,55.45,42.17,21.37,0.554626,0.62045,0.756631
16,0.800083,0.870543,0.696257,0.738323,0.880283,3.357288,3.357288,0.006429,0.310037,0.868742,0.958289,30.582567,31.747011,34.792601,0.973691,0.800297,61.345319,32.37405966666666,48.75,56.86,43.49,21.57,0.554842,0.617737,0.755143
17,0.794766,0.870607,0.695824,0.731204,0.867076,3.364561,3.364561,0.006231,0.309952,0.869972,0.957166,30.471038,31.637772,34.828718,0.971366,0.800253,60.389764,32.31250933333333,49.89,58.34,44.6,21.39,0.555866,0.620232,0.758221
18,0.797208,0.870022,0.695148,0.730986,0.879524,3.408944,3.408944,0.006188,0.31184,0.869989,0.957823,30.558466,31.760028,34.827186,0.970928,0.80076,60.859116,32.38189333333333,48.91,57.18,43.36,21.4,0.557991,0.621536,0.757496
19,0.796773,0.869586,0.693681,0.729272,0.88066,3.406112,3.41779,0.006196,0.308797,0.869178,0.958282,30.603928,31.858878,34.899133,0.972102,0.801382,60.849098,32.45397966666667,48.29,56.58,42.38,21.05,0.55886,0.625004,0.760894
20,0.807003,0.869291,0.69497,0.741765,0.910984,3.406112,3.406112,0.006325,0.310452,0.870268,0.960169,30.690692,32.003958,34.963545,0.974119,0.80253,62.757504,32.552731666666666,47.26,55.46,40.99,20.74,0.56008,0.62802,0.763254
21,0.805934,0.869081,0.695758,0.742553,0.904525,3.357947,3.424999,0.006394,0.311196,0.872252,0.96228,30.720761,32.11031,35.028162,0.975052,0.802715,62.709705,32.61974433333333,46.79,55.08,40.0,20.43,0.560729,0.632112,0.766796
22,0.797571,0.868648,0.695328,0.738775,0.873512,3.357947,3.357947,0.006369,0.312449,0.871557,0.961121,30.726186,32.118764,35.045043,0.974493,0.803523,61.126703,32.62999766666667,46.72,55.01,39.92,20.35,0.56314,0.63327,0.767897
23,0.802319,0.866898,0.692797,0.740173,0.896355,3.365088,3.365088,0.006319,0.307129,0.869969,0.960467,30.789508,32.156608,35.10701,0.973813,0.806111,61.979577,32.684375333333335,46.08,54.22,39.57,20.06,0.569904,0.638151,0.771284
24,0.801767,0.866494,0.692647,0.740146,0.894935,3.364471,3.375707,0.006306,0.307859,0.870054,0.959776,30.827333,32.184201,35.150324,0.974693,0.807474,61.825121,32.72061933333333,45.7,53.75,39.32,19.86,0.571891,0.639015,0.772198
25,0.798704,0.865696,0.691707,0.737477,0.886729,3.357121,3.364471,0.006284,0.307222,0.87043,0.960351,30.907512,32.237414,35.171675,0.975052,0.809105,61.345973,32.77220033333333,44.94,52.76,38.85,19.77,0.575034,0.640796,0.77319
26,0.797403,0.864961,0.690854,0.737524,0.88238,3.354837,3.357121,0.006275,0.310448,0.870967,0.960767,30.910681,32.138324,35.212813,0.974336,0.811201,61.095529,32.75393933333333,45.04,52.72,39.74,19.58,0.579466,0.643441,0.774635
27,0.797273,0.863951,0.689804,0.739653,0.882325,3.348285,3.354837,0.006284,0.30974,0.871208,0.961142,30.933177,32.151656,35.285341,0.974343,0.814128,61.112905,32.790058,44.78,52.45,39.62,19.26,0.583746,0.647601,0.778677
28,0.794198,0.862013,0.687075,0.737229,0.876901,3.348285,3.348285,0.006222,0.304522,0.869901,0.960233,30.886814,32.06737,35.304277,0.97262,0.817322,60.586622,32.75282033333333,45.27,53.02,40.4,19.17,0.590729,0.647456,0.778645
29,0.792239,0.861629,0.686931,0.734467,0.872218,3.345597,3.358792,0.00619,0.30812,0.870128,0.959886,31.138143,32.301491,35.311604,0.973922,0.819205,60.155308,32.917079333333334,42.93,50.03,38.28,19.14,0.593417,0.648116,0.778707
30,0.789858,0.860777,0.686034,0.729794,0.869098,3.345597,3.345597,0.006154,0.307507,0.871186,0.960285,31.157567,32.267507,35.306239,0.974103,0.821135,59.811202,32.91043766666667,42.83,49.81,38.58,19.16,0.596454,0.648247,0.778433
31,0.795012,0.860423,0.684964,0.735752,0.886601,3.388551,3.419219,0.006185,0.309473,0.86847,0.957028,31.067879,32.066771,35.345955,0.972758,0.823179,60.411705,32.82686833333333,43.8,50.85,40.4,18.99,0.600527,0.651324,0.781577
32,0.796013,0.859144,0.683029,0.734081,0.896516,3.373566,3.388551,0.006318,0.306119,0.869654,0.961149,31.318376,32.35871,35.362655,0.975371,0.825603,60.944013,33.013247,41.45,48.0,37.78,18.92,0.603248,0.651497,0.78044
33,0.79264,0.857123,0.679288,0.732888,0.889237,3.335944,3.373566,0.0064,0.306768,0.87132,0.961411,31.541246,32.394887,35.372978,0.976828,0.83216,60.376011,33.103037,39.79,45.6,37.46,18.87,0.612911,0.652379,0.782058
34,0.788697,0.85531,0.675966,0.730481,0.880006,3.335944,3.335944,0.006309,0.306745,0.870058,0.961715,31.575299,32.368293,35.378653,0.97686,0.836063,59.678321,33.107415,39.58,45.24,37.69,18.85,0.618325,0.651183,0.781349
35,0.787968,0.854451,0.67482,0.724996,0.885574,3.424726,3.46087,0.005983,0.303074,0.870491,0.96262,31.572744,32.254828,35.424629,0.974856,0.836014,59.777389,33.084067000000005,39.74,45.27,38.69,18.65,0.619796,0.652691,0.783712
36,0.788493,0.853961,0.67384,0.726005,0.889233,3.349376,3.424726,0.005989,0.304036,0.870785,0.961781,31.397802,32.10429,35.428732,0.974383,0.837552,59.737457,32.976941333333336,41.2,47.13,40.05,18.63,0.622383,0.65217,0.783523
37,0.785672,0.852778,0.671952,0.728713,0.877116,3.349376,3.349376,0.005928,0.305417,0.870799,0.960696,31.412481,32.054297,35.378143,0.974244,0.838865,59.151092,32.948307,41.21,46.97,40.52,18.85,0.62445,0.649429,0.780483
38,0.78694,0.85117,0.669567,0.732371,0.882585,3.386328,3.400244,0.005854,0.303912,0.868927,0.958134,31.637593,32.174223,35.460701,0.974553,0.842572,59.212647,33.090838999999995,39.38,44.6,39.41,18.49,0.630683,0.65262,0.784657
39,0.783666,0.849942,0.666484,0.727465,0.8778,3.338449,3.386328,0.005834,0.304392,0.869647,0.958349,31.601816,32.038322,35.406589,0.975052,0.845363,58.631334,33.01557566666667,39.88,44.97,40.67,18.72,0.634768,0.649007,0.781696
40,0.781996,0.849012,0.664724,0.726766,0.874329,3.338449,3.338449,0.00586,0.300554,0.867465,0.958308,31.581281,32.01358,35.370319,0.975324,0.845351,58.359843,32.988393333333335,40.08,45.18,40.9,18.88,0.634651,0.647708,0.779629
41,0.783661,0.848858,0.664438,0.726777,0.881558,3.352981,3.352981,0.005889,0.303394,0.868715,0.959492,31.669462,32.050122,35.419751,0.97584,0.846717,58.711968,33.046445,39.39,44.27,40.56,18.67,0.636531,0.649575,0.782084
42,0.781154,0.84758,0.662614,0.726715,0.874988,3.404172,3.47666,0.005823,0.303493,0.868751,0.958783,31.912547,32.281393,35.46152,0.976188,0.848853,58.276577,33.21848666666667,37.4,41.86,38.45,18.49,0.640119,0.651782,0.784543
43,0.782211,0.845701,0.658733,0.723446,0.889164,3.363145,3.404172,0.005681,0.299474,0.864881,0.955913,31.77955,32.060739,35.406005,0.975213,0.849732,58.214047,33.082098,38.64,43.16,40.46,18.73,0.641598,0.648201,0.781124
44,0.782136,0.845416,0.658565,0.726671,0.885573,3.355217,3.363145,0.005742,0.302269,0.868003,0.955987,31.790662,32.112035,35.498221,0.975047,0.850341,58.226635,33.133639333333335,38.42,43.05,39.98,18.33,0.643271,0.651926,0.785467
45,0.781724,0.845129,0.657717,0.728917,0.882453,3.346878,3.355217,0.005781,0.304345,0.870424,0.958908,31.928583,32.137872,35.45672,0.976285,0.851179,58.363722,33.17439166666667,37.51,41.71,39.75,18.51,0.644336,0.650019,0.783308
46,0.77884,0.844493,0.656858,0.727188,0.873451,3.346878,3.346878,0.005789,0.302296,0.869198,0.959467,32.064489,32.15139,35.430394,0.977437,0.852239,57.912564,33.21542433333334,36.66,40.42,39.62,18.62,0.645248,0.647905,0.781479
47,0.779707,0.844017,0.655848,0.726004,0.881487,3.33567,3.373674,0.005736,0.302927,0.869961,0.959431,31.863259,32.05031,35.455644,0.976609,0.85234,58.058349,33.123071,38.07,42.34,40.56,18.51,0.645674,0.649334,0.783113
48,0.777433,0.843376,0.654896,0.723795,0.875987,3.33567,3.33567,0.005662,0.300747,0.868428,0.958288,31.823949,31.983495,35.419424,0.975501,0.851802,57.596833,33.07562266666667,38.46,42.73,41.18,18.67,0.646161,0.647287,0.78238
49,0.779062,0.843015,0.653996,0.727263,0.880836,3.346304,3.346304,0.005702,0.30215,0.868351,0.958137,31.75016,31.915195,35.388656,0.974585,0.852002,57.843754,33.018003666666665,39.08,43.46,41.84,18.8,0.646528,0.646522,0.780463
50,0.780651,0.842718,0.65417,0.728008,0.886221,3.351472,3.351472,0.0057,0.301368,0.868136,0.958999,31.819054,32.001856,35.409186,0.974507,0.852037,58.187897,33.076698666666665,38.47,42.77,41.01,18.71,0.647028,0.647067,0.781385
51,0.783785,0.841983,0.652997,0.728905,0.901207,3.400773,3.450483,0.005675,0.301184,0.870978,0.962677,31.905189,32.131952,35.420666,0.975043,0.851837,59.093776,33.15260233333333,37.7,41.93,39.8,18.66,0.646347,0.647059,0.781919
52,0.779222,0.842034,0.652583,0.723657,0.886412,3.372861,3.400773,0.005609,0.300302,0.870315,0.961626,31.57165,31.856007,35.349467,0.973113,0.850666,58.21619,32.925708,40.42,45.28,42.41,18.97,0.646753,0.644585,0.779928
53,0.77844,0.841514,0.652049,0.727215,0.880493,3.354088,3.372861,0.005631,0.305021,0.870725,0.959642,31.436613,31.780209,35.347666,0.972044,0.850288,57.848741,32.854829333333335,41.5,46.71,43.16,18.98,0.647006,0.644149,0.780725
54,0.771224,0.84142,0.651728,0.722749,0.854406,3.354088,3.354088,0.00565,0.299189,0.866605,0.959149,31.482286,31.813853,35.365072,0.972573,0.849836,56.588796,32.887070333333334,41.1,46.22,42.82,18.9,0.64633,0.644608,0.780816
55,0.783264,0.841798,0.652693,0.729298,0.898698,3.395818,3.433578,0.005753,0.301947,0.870496,0.962168,31.657916,31.943725,35.415716,0.973606,0.850064,58.936342,33.00578566666667,39.64,44.39,41.56,18.69,0.646555,0.648131,0.782621
56,0.778958,0.840952,0.652276,0.730568,0.879353,3.347723,3.395818,0.005882,0.304566,0.870679,0.96102,31.680958,31.960304,35.38635,0.974055,0.849728,58.028351,33.009204000000004,39.47,44.16,41.4,18.81,0.646588,0.645652,0.781485
57,0.776656,0.841244,0.652222,0.729447,0.870911,3.345711,3.347723,0.005863,0.305122,0.871634,0.961022,31.693151,31.955046,35.327944,0.974093,0.84913,57.646556,32.992047,39.44,44.03,41.45,19.07,0.645718,0.644337,0.779039
58,0.775002,0.840582,0.651724,0.724306,0.869367,3.345711,3.345711,0.005838,0.30567,0.8723,0.960706,31.646088,31.919979,35.333784,0.973356,0.849467,57.3492,32.96661700000001,39.81,44.51,41.79,19.04,0.646525,0.644139,0.779216
59,0.774873,0.840554,0.651669,0.721433,0.871603,3.354543,3.354543,0.005864,0.307019,0.871821,0.960772,31.634309,31.909099,35.344583,0.973559,0.84954,57.297257,32.962663666666664,39.9,44.63,41.9,18.99,0.647245,0.644251,0.779964
60,0.774158,0.840239,0.65125,0.719716,0.870989,3.366687,3.366868,0.006024,0.305862,0.87153,0.962182,31.658745,31.881947,35.289409,0.974751,0.849934,57.291628,32.943367,39.82,44.38,42.16,19.24,0.647309,0.641865,0.777482
61,0.773633,0.839956,0.650927,0.720865,0.868537,3.366687,3.366687,0.00603,0.302433,0.869161,0.96048,31.625331,31.891616,35.285165,0.974424,0.849035,57.096355,32.93403733333333,40.04,44.72,42.06,19.26,0.646361,0.642329,0.777831
62,0.782315,0.841247,0.652782,0.72503,0.895901,3.349089,3.426013,0.006618,0.308585,0.871017,0.961341,31.992558,32.201477,35.337924,0.976634,0.850387,58.547996,33.17731966666667,37.1,41.1,39.17,19.02,0.647938,0.646272,0.780819
63,0.777367,0.840777,0.652519,0.729956,0.870533,3.342061,3.349089,0.006701,0.30797,0.870764,0.960243,31.911129,32.204281,35.353749,0.975566,0.848823,57.622704,33.15638633333333,37.6,41.88,39.14,18.95,0.647128,0.645719,0.78013
64,0.769641,0.840372,0.651227,0.721984,0.849936,3.342061,3.342061,0.006094,0.3027,0.86374,0.953241,31.554491,31.808573,35.263893,0.972408,0.847645,55.765892,32.875652333333335,40.68,45.46,42.88,19.35,0.645532,0.642795,0.776664
65,0.772207,0.840581,0.651727,0.723037,0.858319,3.351078,3.354309,0.006187,0.303391,0.866325,0.955301,31.522474,31.687942,35.271393,0.973212,0.847798,56.400857,32.827269666666666,41.1,45.8,44.08,19.32,0.645677,0.642538,0.776947
66,0.773566,0.84154,0.653427,0.725888,0.858548,3.349023,3.351078,0.006248,0.305903,0.866194,0.955407,31.455729,31.643666,35.279426,0.972381,0.847062,56.581125,32.792940333333334,41.64,46.51,44.54,19.28,0.644571,0.64253,0.77689
67,0.772604,0.841015,0.653286,0.723015,0.857902,3.348537,3.349023,0.006203,0.306404,0.866517,0.955106,31.442396,31.687581,35.282498,0.971851,0.846773,56.395162,32.80415833333333,41.66,46.65,44.09,19.27,0.644928,0.64358,0.777715
68,0.773945,0.841651,0.654033,0.725424,0.859759,3.346828,3.348537,0.006242,0.306216,0.867104,0.955268,31.29354,31.584538,35.29814,0.970427,0.845519,56.653737,32.725406,42.91,48.28,45.15,19.2,0.643919,0.644274,0.778505
69,0.77402,0.841892,0.654766,0.727218,0.857448,3.346828,3.346828,0.006196,0.306665,0.866452,0.954024,31.171445,31.488436,35.279354,0.969678,0.845405,56.558366,32.646411666666665,44.01,49.65,46.16,19.28,0.644037,0.643358,0.778026
70,0.77384,0.841818,0.654756,0.727411,0.85671,3.36102,3.368743,0.006226,0.303108,0.864763,0.954056,31.118128,31.476672,35.268161,0.969249,0.844566,56.570041,32.620987,44.45,50.27,46.28,19.33,0.643231,0.643347,0.777702
71,0.773564,0.841725,0.654841,0.726002,0.857132,3.359175,3.36102,0.006294,0.304876,0.865884,0.954093,31.083308,31.470238,35.264011,0.969678,0.844821,56.516312,32.60585233333333,44.73,50.67,46.35,19.35,0.643401,0.642326,0.776753
72,0.769601,0.84198,0.654372,0.721355,0.845637,3.358863,3.359175,0.006247,0.305503,0.867183,0.954698,31.182061,31.56503,35.276667,0.970851,0.845574,55.90103,32.674586,43.79,49.53,45.35,19.29,0.643695,0.643174,0.777806
73,0.769655,0.841263,0.653448,0.721049,0.848115,3.358863,3.358863,0.006299,0.307048,0.868034,0.956057,31.435743,31.833455,35.195412,0.97198,0.845494,55.988891,32.82153666666667,41.53,46.72,42.63,19.66,0.643588,0.640716,0.774264
74,0.769154,0.840882,0.653195,0.720207,0.847695,3.356277,3.359236,0.006315,0.303622,0.865562,0.95527,31.374034,31.863816,35.279415,0.971679,0.845584,55.85469,32.839088333333336,41.86,47.39,42.33,19.28,0.64393,0.643972,0.77803
75,0.768786,0.840876,0.653292,0.722575,0.843408,3.355871,3.356277,0.006297,0.306676,0.867431,0.954531,31.452634,31.916424,35.321099,0.972782,0.846612,55.729777,32.896719,41.18,46.54,41.83,19.1,0.645101,0.646176,0.780144
76,0.76732,0.841685,0.654194,0.722483,0.836099,3.355871,3.355871,0.006273,0.306147,0.867965,0.955759,31.465437,31.914279,35.274228,0.972737,0.846541,55.58586,32.884648,41.13,46.4,41.85,19.3,0.644425,0.645279,0.778998
77,0.781891,0.841844,0.654907,0.729639,0.890317,3.421083,3.568224,0.006227,0.307503,0.874452,0.965463,31.879586,31.979362,35.31141,0.975095,0.847614,58.929874,33.056785999999995,38.18,42.18,41.22,19.14,0.644838,0.645425,0.778891
78,0.786172,0.841643,0.654433,0.73255,0.906899,3.421083,3.421083,0.006226,0.310216,0.879468,0.97035,31.840857,31.926478,35.336398,0.97592,0.847899,60.080729,33.03457766666667,38.5,42.56,41.73,19.03,0.644617,0.646627,0.778771
79,0.783597,0.841644,0.654527,0.730914,0.89735,3.381552,3.432985,0.006314,0.306292,0.875247,0.967398,31.837075,31.886509,35.290613,0.976234,0.847828,59.364918,33.00473233333333,38.62,42.6,42.11,19.23,0.644157,0.643849,0.776394
80,0.780215,0.842086,0.655404,0.72694,0.885142,3.381552,3.381552,0.006293,0.31114,0.877306,0.96683,31.759971,31.884558,35.307385,0.975999,0.847899,58.703121,32.98397133333333,39.12,43.36,42.13,19.16,0.644489,0.644897,0.777787
81,0.777134,0.841041,0.65416,0.725515,0.875665,3.386998,3.386998,0.006328,0.306733,0.872024,0.964685,31.68628,31.841977,35.29754,0.975154,0.847265,57.976985,32.941932333333334,39.69,44.1,42.55,19.2,0.64435,0.64401,0.777411
82,0.777995,0.841162,0.654722,0.729788,0.873724,3.362271,3.442467,0.006342,0.308326,0.870255,0.958195,31.481322,31.720014,35.334183,0.973449,0.846954,57.59551,32.845172999999996,41.29,46.23,43.76,19.04,0.644587,0.646416,0.779442
