Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,float_ms_ssim,vmaf,psnr_avg,mse_avg,mse_y,mse_u,mse_v,ssim_y,ssim_u,ssim_v
0,0.996155,0.9942,0.992225,0.996036,0.998682,0.0,0.0,0.947452,0.995865,0.998137,0.998527,53.143478,55.735232,54.902651,0.999566,0.999516,96.345009,54.593787,0.27,0.32,0.17,0.21,0.99762,0.997309,0.996685
1,0.994647,0.991184,0.988965,0.994123,0.998789,0.429983,0.441531,0.937166,0.995028,0.997735,0.998767,52.21616,55.589848,54.797362,0.999518,0.999463,96.600853,54.201123333333335,0.33,0.39,0.18,0.22,0.99737,0.997238,0.99663
2,0.996267,0.991875,0.991799,0.996416,0.999758,0.427455,0.429983,0.941629,0.99602,0.998293,0.999141,52.710308,55.575289,54.697774,0.99956,0.9995,97.012218,54.32779033333333,0.3,0.35,0.18,0.22,0.997468,0.997238,0.996586
3,0.983224,0.981337,0.975001,0.980419,0.989474,0.427455,0.427455,0.873278,0.957779,0.969136,0.977218,41.757093,54.48773,53.655472,0.991945,0.993611,90.959568,49.966765,2.98,4.34,0.23,0.28,0.988247,0.996608,0.995859
4,0.98171,0.977635,0.965972,0.978205,0.99261,0.436291,0.436291,0.871287,0.956158,0.967241,0.975418,41.304079,54.507884,53.715534,0.991245,0.993316,90.413065,49.842499,3.29,4.82,0.23,0.28,0.987699,0.99663,0.995923
5,0.983792,0.981616,0.971664,0.981553,0.991472,0.452078,0.452078,0.864821,0.95448,0.966683,0.976452,41.224517,54.576162,53.737734,0.990845,0.993211,90.936349,49.846137666666664,3.35,4.9,0.23,0.28,0.987181,0.996703,0.995962
6,0.983718,0.981519,0.975395,0.979261,0.991191,0.459709,0.459709,0.863965,0.953524,0.965724,0.975754,41.119086,54.449217,53.644692,0.990511,0.992819,90.830459,49.737665,3.44,5.03,0.23,0.28,0.98677,0.996616,0.995872
7,0.981943,0.983374,0.973364,0.982487,0.984838,0.468891,0.468891,0.864166,0.952796,0.964334,0.972388,40.870311,54.067247,53.323538,0.990187,0.992391,90.130466,49.420365333333336,3.64,5.32,0.26,0.3,0.986302,0.996307,0.995479
8,0.975543,0.976264,0.961596,0.974497,0.982163,0.455126,0.470565,0.833802,0.938586,0.952795,0.961652,38.475675,53.423323,52.789603,0.986571,0.989064,87.348304,48.22953366666667,6.26,9.24,0.3,0.34,0.982703,0.995983,0.995172
9,0.975949,0.97673,0.962392,0.97178,0.984485,0.455126,0.455126,0.828188,0.936818,0.951226,0.960232,38.222804,53.409464,52.668043,0.986042,0.98863,87.254244,48.10010366666666,6.63,9.79,0.3,0.35,0.98201,0.99596,0.995113
10,0.978254,0.980551,0.969975,0.97531,0.983064,0.480989,0.491276,0.833917,0.937534,0.951212,0.96106,38.255433,53.342643,52.47441,0.985731,0.988405,87.85086,48.024162,6.59,9.72,0.3,0.37,0.982028,0.995907,0.99497
11,0.975732,0.975416,0.960896,0.973592,0.983912,0.475317,0.480989,0.832719,0.937414,0.950775,0.960109,38.007581,53.329097,52.518734,0.985072,0.988081,87.206006,47.951804,6.97,10.29,0.3,0.36,0.981555,0.995901,0.995
12,0.975409,0.976261,0.959955,0.974359,0.982686,0.475317,0.475317,0.833399,0.93649,0.949972,0.958231,37.691138,53.27643,52.580385,0.984574,0.987642,86.952852,47.84931766666667,7.49,11.07,0.31,0.36,0.981523,0.995888,0.99501
13,0.972518,0.977385,0.961059,0.966346,0.980023,0.48587,0.499591,0.82126,0.928993,0.944,0.953617,36.628231,52.628998,52.255579,0.982796,0.985305,85.71437,47.170936000000005,9.54,14.13,0.36,0.39,0.979472,0.995583,0.99488
14,0.970086,0.974216,0.9564,0.965263,0.977943,0.48587,0.48587,0.81479,0.925397,0.941834,0.952395,36.548702,52.514316,52.233959,0.982514,0.985012,84.998373,47.098992333333335,9.72,14.39,0.37,0.39,0.979554,0.995533,0.994918
