Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,float_ms_ssim,vmaf,psnr_avg,mse_avg,mse_y,mse_u,mse_v,ssim_y,ssim_u,ssim_v
0,0.9861040000000001,0.991352,0.983323,0.9803790000000001,0.9866379999999999,0.0,0.0,0.9234100000000001,0.983131,0.987917,0.990347,51.975683000000004,50.205231,50.500801,0.999743,0.99844,92.982665,50.893905,0.48,0.41,0.62,0.58,0.995275,0.99225,0.992812
1,0.979925,0.9857440000000001,0.9719,0.970541,0.9844950000000001,1.2828709999999999,1.301807,0.911336,0.983253,0.989196,0.992129,51.521103000000004,50.206365000000005,51.354671,0.999873,0.998187,93.57275,51.02737966666667,0.49,0.46,0.62,0.48,0.994213,0.99132,0.993182
2,0.9831770000000001,0.9874950000000001,0.9760200000000001,0.974899,0.9878370000000001,1.2828709999999999,1.2828709999999999,0.920119,0.9871610000000001,0.991857,0.994052,52.134926,51.028946000000005,52.104295,0.999919,0.9985069999999999,94.57458199999999,51.75605566666667,0.42,0.4,0.51,0.4,0.994732,0.992637,0.994092
3,0.946305,0.982108,0.955558,0.9235530000000001,0.927573,1.297591,1.297591,0.8189069999999999,0.8977299999999999,0.9078940000000001,0.909536,38.749842,39.719553999999995,43.160242,0.986982,0.983735,76.24806600000001,40.54321266666666,7.46,8.67,6.94,3.14,0.985276,0.942786,0.971793
4,0.9516959999999999,0.9831719999999999,0.9600290000000001,0.924851,0.938517,1.307631,1.362934,0.828543,0.9054530000000001,0.91559,0.918417,38.570636,39.824804,43.343792,0.986775,0.984217,78.398043,40.579744000000005,7.65,9.04,6.77,3.01,0.9861,0.944614,0.973177
5,0.950559,0.983192,0.95593,0.93276,0.933524,1.28827,1.307631,0.827451,0.9061170000000001,0.916545,0.919423,38.436617,39.703188,43.154696,0.9866020000000001,0.983891,78.245813,40.43150033333333,7.9,9.32,6.96,3.14,0.985765,0.942932,0.971926
6,0.951807,0.983202,0.9572280000000001,0.9277040000000001,0.938792,1.282017,1.28827,0.8311639999999999,0.9087040000000001,0.918688,0.9214969999999999,38.464019,39.800705,43.37543,0.986266,0.984008,78.751953,40.546718,7.81,9.26,6.81,2.99,0.986216,0.944439,0.973232
7,0.954936,0.983643,0.9599059999999999,0.938264,0.9402969999999999,1.272374,1.282017,0.8362370000000001,0.9142,0.9240370000000001,0.9271219999999999,38.572759999999995,41.134954,45.057885999999996,0.987959,0.9859319999999999,80.063418,41.58853333333333,7.19,9.03,5.01,2.03,0.98715,0.957238,0.980446
8,0.9401440000000001,0.983936,0.955571,0.917745,0.9124209999999999,1.26204,1.272374,0.804484,0.8803489999999999,0.889021,0.88864,35.468202000000005,39.638271,43.027201,0.9772959999999999,0.9765809999999999,72.58863000000001,39.37789133333334,14.03,18.46,7.07,3.24,0.982446,0.943554,0.972067
9,0.93265,0.9830979999999999,0.9493,0.9111290000000001,0.899335,1.26204,1.26204,0.793702,0.8681780000000001,0.876447,0.8750829999999999,35.511458000000005,39.662219,42.976986,0.976316,0.973884,69.537611,39.38355433333333,13.9,18.28,7.03,3.28,0.981061,0.943961,0.972391
10,0.933499,0.98305,0.9539059999999999,0.913749,0.897849,1.311674,1.311674,0.786946,0.862556,0.8710030000000001,0.869506,35.344782,39.535201,42.771073,0.973749,0.9701870000000001,69.17484300000001,39.21701866666667,14.44,18.99,7.24,3.44,0.978882,0.941761,0.971471
11,0.9315120000000001,0.9828049999999999,0.951909,0.9081870000000001,0.896759,1.322011,1.322011,0.7885949999999999,0.862908,0.871182,0.870077,35.172127,39.627052,42.927015000000004,0.974198,0.970543,68.81761800000001,39.24206466666667,14.91,19.76,7.09,3.31,0.979501,0.943301,0.972414
12,0.937008,0.9834930000000001,0.9543459999999999,0.915009,0.906306,1.3015299999999999,1.322444,0.792863,0.8683190000000001,0.876994,0.876341,36.105813,39.613279999999996,43.061611,0.978136,0.97378,70.618358,39.593568,12.35,15.94,7.11,3.21,0.980422,0.9424,0.971818
13,0.938683,0.9828520000000001,0.9540069999999999,0.916725,0.910644,1.237139,1.3015299999999999,0.7945720000000001,0.868924,0.876589,0.874627,35.293221,39.532901,43.259788,0.9733940000000001,0.973291,70.747508,39.36197,14.53,19.22,7.24,3.07,0.9815,0.944124,0.973509
14,0.933334,0.982842,0.953313,0.912024,0.899059,1.153335,1.237139,0.780751,0.8533139999999999,0.860426,0.857158,34.678933,39.483037,43.06026,0.967723,0.967694,67.667788,39.07407666666666,16.52,22.14,7.32,3.21,0.97894,0.943274,0.972416
15,0.934076,0.9834360000000001,0.955151,0.9183389999999999,0.8963780000000001,1.153335,1.153335,0.7692640000000001,0.841827,0.848582,0.8444879999999999,34.127278000000004,39.357963,42.916922,0.959692,0.9602280000000001,66.510462,38.800721,18.57,25.14,7.54,3.32,0.975515,0.941451,0.971364
16,0.9349559999999999,0.983137,0.9539139999999999,0.9192549999999999,0.8990809999999999,1.195071,1.195071,0.769933,0.8411719999999999,0.847456,0.842875,34.007558,39.38879,42.981426,0.9581799999999999,0.960341,66.59202900000001,38.792591333333334,19.02,25.84,7.49,3.27,0.976245,0.943438,0.972553
17,0.941474,0.983246,0.9565459999999999,0.9243120000000001,0.9127190000000001,1.304462,1.304462,0.776526,0.851057,0.858311,0.8546959999999999,34.317674,39.199197,42.770948,0.962211,0.965205,69.31553000000001,38.76260633333333,17.92,24.06,7.82,3.44,0.977769,0.941703,0.971322
18,0.9301590000000001,0.9832799999999999,0.9505790000000001,0.907416,0.893624,1.262872,1.316182,0.754807,0.826235,0.831907,0.825952,32.048055,38.816684,42.466993,0.940349,0.949886,63.978955000000006,37.777244,29.09,40.58,8.54,3.68,0.972365,0.940813,0.971146
19,0.9285129999999999,0.982943,0.951835,0.904191,0.890483,1.262872,1.262872,0.755482,0.825066,0.83015,0.823883,31.596891999999997,38.848438,42.636941,0.9353600000000001,0.9470780000000001,63.434478000000006,37.69409033333333,32.02,45.02,8.48,3.54,0.972034,0.942901,0.972554
20,0.931565,0.983339,0.9520770000000001,0.906718,0.8968229999999999,1.287583,1.287583,0.760931,0.8320270000000001,0.8376030000000001,0.8317260000000001,31.714619,39.431511,43.398026,0.9408559999999999,0.9514090000000001,64.886687,38.18138533333333,30.94,43.81,7.41,2.97,0.973224,0.951819,0.97728
21,0.9341659999999999,0.9826030000000001,0.950677,0.90901,0.904065,1.3836950000000001,1.3836950000000001,0.765091,0.8357049999999999,0.8414969999999999,0.835923,31.629019,38.657553,42.459723,0.94525,0.9554600000000001,65.971225,37.582098333333334,31.88,44.69,8.86,3.69,0.974914,0.942052,0.972183
22,0.9279860000000001,0.982734,0.9503940000000001,0.901069,0.891631,1.333493,1.398047,0.753091,0.8229569999999999,0.82815,0.82186,30.663532,38.53868,42.259571,0.930675,0.944506,63.210416,37.15392766666667,39.37,55.81,9.1,3.86,0.970777,0.94134,0.971273
23,0.928861,0.983348,0.951415,0.9047069999999999,0.891107,1.333493,1.333493,0.745185,0.8150649999999999,0.819583,0.812425,29.275221000000002,38.148295000000005,42.071825,0.909856,0.934625,62.474853,36.498447,53.56,76.83,9.96,4.04,0.968231,0.940165,0.970831
24,0.929859,0.9823649999999999,0.9534530000000001,0.9072370000000001,0.892352,1.348308,1.348308,0.749456,0.818426,0.823061,0.816226,29.363684999999997,38.225905,42.095876000000004,0.9140440000000001,0.936843,63.067085999999996,36.561822,52.49,75.29,9.78,4.01,0.969319,0.941358,0.971882
25,0.934358,0.982725,0.954472,0.917025,0.8987129999999999,1.4901879999999998,1.4901879999999998,0.758184,0.8285370000000001,0.833799,0.8276379999999999,30.103637,38.243594,42.010585999999996,0.928574,0.945361,65.30968399999999,36.78593899999999,44.63,63.49,9.74,4.09,0.971537,0.940392,0.971205
26,0.9364110000000001,0.9819950000000001,0.9541950000000001,0.919609,0.90355,1.608288,1.608288,0.763551,0.833808,0.839326,0.8337100000000001,30.666301,38.324498999999996,42.076883,0.935414,0.949156,66.49118,37.022560999999996,39.45,55.78,9.56,4.03,0.972905,0.941233,0.971771
27,0.936707,0.9813290000000001,0.954442,0.919791,0.904784,1.416924,1.6146040000000002,0.7663479999999999,0.8374940000000001,0.8431190000000001,0.838283,31.176814,38.455325,42.220242,0.933945,0.949009,66.762938,37.284127,35.26,49.59,9.28,3.9,0.973584,0.942757,0.972194
28,0.936882,0.9828399999999999,0.9552870000000001,0.919018,0.90405,1.416924,1.416924,0.762476,0.8324819999999999,0.8377620000000001,0.832384,30.521937,38.250172,42.125334,0.923581,0.943436,66.20535799999999,36.965814333333334,40.73,57.66,9.73,3.99,0.97181,0.941517,0.971453
29,0.932313,0.9828040000000001,0.953034,0.91228,0.896516,1.439907,1.439907,0.758904,0.828623,0.8336680000000001,0.827868,30.279141,38.298491999999996,42.061847,0.92315,0.942891,64.83245699999999,36.879826666666666,42.93,60.98,9.62,4.04,0.971498,0.942396,0.971986
30,0.9307280000000001,0.983232,0.9540719999999999,0.9082120000000001,0.893315,1.463322,1.499352,0.753495,0.824206,0.829467,0.823343,30.441128000000003,38.218507,41.962235,0.9259,0.943421,64.08482099999999,36.873956666666665,41.49,58.74,9.8,4.14,0.970789,0.939838,0.970654
31,0.928369,0.982,0.951016,0.903802,0.8914780000000001,1.3882219999999998,1.463322,0.750536,0.820666,0.825792,0.8196,30.344421999999998,38.334222,42.075178,0.9286030000000001,0.944716,63.127793000000004,36.91794066666666,42.31,60.07,9.54,4.03,0.971142,0.94116,0.971749
32,0.9259430000000001,0.981899,0.951324,0.9025799999999999,0.885627,1.340183,1.3882219999999998,0.750908,0.820691,0.825802,0.819335,30.565271000000003,38.413361,42.017325,0.9308270000000001,0.945739,62.547762,36.99865233333333,40.3,57.09,9.37,4.09,0.971225,0.9407,0.971221
33,0.9270729999999999,0.982417,0.952299,0.905372,0.8863989999999999,1.340183,1.340183,0.753748,0.824277,0.8294959999999999,0.8236389999999999,30.470075,39.122365,42.721901,0.927717,0.9455389999999999,63.19549,37.43811366666667,40.81,58.35,7.96,3.47,0.971805,0.950684,0.976917
34,0.929243,0.9827870000000001,0.953824,0.9085690000000001,0.8896360000000001,1.301643,1.352175,0.759898,0.8299030000000001,0.8352040000000001,0.82947,30.736938000000002,38.699095,41.976925,0.9311780000000001,0.9477969999999999,64.184804,37.13765266666667,38.73,54.88,8.77,4.12,0.972665,0.942882,0.971979
35,0.9306530000000001,0.982758,0.953784,0.910532,0.892517,1.272176,1.301643,0.760796,0.8312,0.8367209999999999,0.8311059999999999,31.083092999999998,38.756208,41.877055,0.934277,0.9494440000000001,64.605549,37.23878533333333,35.93,50.67,8.66,4.22,0.972841,0.941699,0.971277
36,0.9307190000000001,0.983619,0.9542729999999999,0.9112959999999999,0.8914129999999999,1.2450459999999999,1.272176,0.7612949999999999,0.831535,0.83705,0.831421,31.349883000000002,38.833884000000005,41.97683,0.9365629999999999,0.950887,64.618142,37.386865666666665,33.87,47.65,8.51,4.12,0.973564,0.942476,0.972181
37,0.9304040000000001,0.983289,0.951851,0.908897,0.893159,1.1852639999999999,1.2450459999999999,0.756754,0.8282790000000001,0.833968,0.828354,31.164066,38.694258000000005,41.863545,0.9359280000000001,0.949651,64.166454,37.24062300000001,35.33,49.74,8.78,4.23,0.972501,0.940283,0.970653
38,0.928406,0.9828129999999999,0.952623,0.9061370000000001,0.889041,1.170627,1.1852639999999999,0.7534890000000001,0.8232,0.8281139999999999,0.821358,30.821152,38.602051,41.865243,0.9304709999999999,0.946717,63.058352,37.096148666666664,38.08,53.82,8.97,4.23,0.971747,0.941013,0.971156
39,0.9296780000000001,0.9832420000000001,0.9525459999999999,0.909557,0.8903700000000001,1.164476,1.170627,0.755224,0.824039,0.828794,0.82199,31.231921000000003,38.813357,42.245107,0.933034,0.948189,63.378089,37.430128333333336,34.71,48.97,8.55,3.88,0.972635,0.943402,0.972437
40,0.9303020000000001,0.983874,0.952551,0.9107270000000001,0.891174,1.143616,1.164476,0.754836,0.824865,0.8298030000000001,0.823457,31.580558,38.875797999999996,42.441782,0.9385700000000001,0.950973,63.616749,37.63271266666667,32.15,45.19,8.42,3.71,0.973564,0.943418,0.972743
41,0.9303809999999999,0.9833639999999999,0.952141,0.911208,0.891617,1.143616,1.143616,0.755446,0.82455,0.829665,0.823368,31.845782,38.984896,42.510317,0.941207,0.951996,63.622976,37.78033166666667,30.32,42.51,8.21,3.65,0.973591,0.943474,0.972394
42,0.9303030000000001,0.983035,0.95299,0.910416,0.8916299999999999,1.1567290000000001,1.1567290000000001,0.756208,0.826835,0.832324,0.826334,31.936266999999997,38.865746,42.471107,0.942945,0.952832,63.915558999999995,37.75770666666667,29.78,41.63,8.44,3.68,0.973486,0.941319,0.971602
43,0.929133,0.982892,0.950583,0.908805,0.890452,1.180684,1.180684,0.753476,0.824414,0.829743,0.8233790000000001,31.181576,38.742048,42.388794,0.9390719999999999,0.951592,63.415243000000004,37.43747266666666,35.1,49.54,8.69,3.75,0.972846,0.941039,0.971175
44,0.9297620000000001,0.982908,0.951393,0.908385,0.892026,1.204748,1.204748,0.7581869999999999,0.828341,0.833774,0.8277540000000001,30.947315999999997,38.706844,42.316389,0.9390629999999999,0.953306,64.007277,37.32351633333333,36.95,52.28,8.76,3.81,0.973996,0.942427,0.972192
45,0.927793,0.9825959999999999,0.950176,0.9075209999999999,0.8877940000000001,1.212172,1.212172,0.758861,0.8291440000000001,0.8344090000000001,0.8278409999999999,30.589482,38.626490999999994,42.260645000000004,0.938593,0.953075,63.633283,37.15887266666667,39.98,56.77,8.92,3.86,0.973636,0.942105,0.971658
46,0.9201030000000001,0.9827600000000001,0.947364,0.8930629999999999,0.875735,1.217332,1.217332,0.7543810000000001,0.823926,0.828851,0.821939,30.163857,38.617472,42.231198,0.935895,0.9513860000000001,61.46117099999999,37.00417566666667,43.88,62.62,8.94,3.89,0.973159,0.942699,0.972454
47,0.919716,0.9835389999999999,0.947206,0.892334,0.874597,1.233514,1.233514,0.757297,0.826946,0.8318260000000001,0.824996,30.191663000000002,39.303573,43.076418,0.9347530000000001,0.951317,61.704961,37.52388466666667,43.28,62.22,7.63,3.2,0.973276,0.952481,0.977517
48,0.917876,0.982197,0.9487549999999999,0.8904040000000001,0.870877,1.224713,1.245455,0.751305,0.820177,0.824938,0.817768,30.181293,38.5328,42.160839,0.930066,0.946916,60.602167,36.95831066666667,43.76,62.37,9.12,3.95,0.971398,0.942231,0.971745
49,0.9177049999999999,0.9827819999999999,0.9499340000000001,0.890518,0.8692110000000001,1.224713,1.224713,0.753238,0.8218709999999999,0.8265549999999999,0.819564,30.000478,38.581988,42.120934999999996,0.9298569999999999,0.947117,60.739031000000004,36.901133666666674,45.51,65.02,9.01,3.99,0.971669,0.943333,0.972631
50,0.9123290000000001,0.982188,0.947361,0.883343,0.860382,1.258456,1.258456,0.747057,0.817017,0.821893,0.815008,29.967021999999996,38.440618,41.97623,0.9302860000000001,0.9466459999999999,59.222522999999995,36.794623333333334,45.92,65.52,9.31,4.13,0.970681,0.941244,0.971266
51,0.9123040000000001,0.981124,0.946227,0.882649,0.86203,1.306894,1.306894,0.748913,0.817859,0.822533,0.8153090000000001,29.98964,38.48555,42.140343,0.930803,0.947008,59.314454000000005,36.871844333333335,45.65,65.18,9.22,3.97,0.971299,0.941695,0.9724
52,0.913507,0.981758,0.947701,0.882509,0.863957,1.3144639999999999,1.3144639999999999,0.7512989999999999,0.820664,0.825413,0.8180430000000001,29.922928000000002,38.510047,42.161485,0.932781,0.9483729999999999,59.845836,36.86482,46.31,66.19,9.16,3.95,0.971538,0.941601,0.971605
53,0.913957,0.981783,0.94589,0.884634,0.8648819999999999,1.318441,1.318441,0.752178,0.820974,0.8252719999999999,0.8177439999999999,29.656715000000002,38.712692,42.39338,0.9315690000000001,0.94885,59.915818,36.920929,49.0,70.37,8.75,3.75,0.972285,0.94443,0.973157
54,0.9157879999999999,0.98275,0.946558,0.8873040000000001,0.8672209999999999,1.325367,1.325367,0.7527229999999999,0.8208989999999999,0.825235,0.817416,29.787186,38.663561,42.412405,0.932278,0.948593,60.277568,36.954384000000005,47.62,68.29,8.85,3.73,0.972033,0.943038,0.972664
