Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,float_ms_ssim,vmaf,psnr_avg,mse_avg,mse_y,mse_u,mse_v,ssim_y,ssim_u,ssim_v
0,0.965902,0.976658,0.949746,0.960046,0.971993,0.0,0.0,0.741161,0.87049,0.90465,0.933717,38.242973,48.225495,49.504898,0.991148,0.992216,80.487782,45.32445533333333,6.78,9.75,0.98,0.73,0.980918,0.987663,0.989533
1,0.963461,0.974944,0.942924,0.957363,0.97092,0.920581,0.938881,0.704644,0.862747,0.901018,0.931623,38.023009,44.478746,46.627825,0.989656,0.990806,80.880213,43.043193333333335,7.46,10.25,2.32,1.41,0.976584,0.969471,0.979429
2,0.962018,0.9744,0.940667,0.954929,0.970162,0.920581,0.920581,0.697667,0.858593,0.898087,0.929657,37.895804,44.055335,46.426258,0.989145,0.990405,80.316012,42.792465666666665,7.71,10.56,2.56,1.48,0.975762,0.966343,0.978344
3,0.947667,0.970797,0.926545,0.938213,0.954682,0.932719,0.932719,0.629636,0.8001,0.847592,0.885761,35.315275,42.116324,45.553791,0.97767,0.980943,72.312711,40.995129999999996,13.72,19.12,3.99,1.81,0.961644,0.94915,0.974107
4,0.954351,0.972735,0.935373,0.946496,0.960859,0.947265,1.008433,0.660513,0.818185,0.860629,0.894929,35.546438,42.863416,46.265623,0.979353,0.982651,74.782663,41.558492333333334,12.9,18.13,3.36,1.54,0.965948,0.9577,0.978829
5,0.953259,0.973132,0.934196,0.94559,0.959308,0.929411,0.947265,0.659855,0.823938,0.866961,0.899643,35.726371,42.460857,45.87555,0.979299,0.982428,75.10686,41.35425933333334,12.49,17.4,3.69,1.68,0.96489,0.952576,0.976277
6,0.953551,0.972961,0.932588,0.946025,0.960203,0.923604,0.929411,0.655678,0.819548,0.863329,0.897312,35.60785,42.532649,45.962981,0.978478,0.981764,74.867566,41.367826666666666,12.8,17.88,3.63,1.65,0.964384,0.95358,0.976492
7,0.951236,0.972294,0.932771,0.941947,0.957799,0.917049,0.923604,0.646641,0.816101,0.861305,0.897026,35.486543,42.380611,45.894253,0.978543,0.981537,74.299514,41.25380233333333,13.16,18.38,3.76,1.67,0.963144,0.951451,0.976013
8,0.942808,0.970842,0.924876,0.936045,0.945895,0.903582,0.917049,0.625169,0.788969,0.837263,0.875885,33.808876,42.458182,45.832719,0.970272,0.974503,70.222148,40.699925666666665,18.93,27.05,3.69,1.7,0.956006,0.955624,0.977058
9,0.945129,0.969458,0.918607,0.934032,0.954533,0.903582,0.903582,0.610193,0.781533,0.83355,0.874351,33.879336,42.14267,45.264019,0.969666,0.973933,70.521438,40.428675,18.73,26.62,3.97,1.93,0.951956,0.951019,0.974996
10,0.941579,0.969187,0.916971,0.932555,0.948299,0.942571,0.942571,0.599969,0.774236,0.828085,0.870298,33.756981,41.987346,45.001279,0.967158,0.972151,69.401469,40.24853533333333,19.28,27.38,4.11,2.06,0.946159,0.94879,0.973691
11,0.939855,0.968958,0.919383,0.930864,0.944918,0.93392,0.946862,0.605928,0.77699,0.830111,0.871466,33.703837,42.03147,45.354792,0.968084,0.971996,69.164154,40.36336633333334,19.47,27.71,4.07,1.89,0.947968,0.949651,0.974766
12,0.941608,0.969636,0.920754,0.92984,0.948775,0.922347,0.93392,0.614183,0.782288,0.834619,0.87543,34.261709,42.796168,46.195391,0.971919,0.975695,69.918256,41.08442266666667,17.08,24.37,3.42,1.56,0.953354,0.957651,0.978605
13,0.935823,0.968849,0.916333,0.923924,0.941507,0.865922,0.922347,0.591038,0.760253,0.813546,0.856784,33.448391,41.697016,45.392039,0.964197,0.968511,66.743997,40.17914866666667,20.64,29.39,4.4,1.88,0.945559,0.946346,0.9742
14,0.93654,0.968692,0.91484,0.923312,0.944005,0.794042,0.865922,0.580844,0.75125,0.807951,0.854256,33.201774,41.99542,45.624951,0.959327,0.965025,66.512158,40.27404833333333,21.72,31.11,4.11,1.78,0.939965,0.950127,0.975392
15,0.936035,0.969333,0.916396,0.922924,0.942461,0.794042,0.794042,0.56983,0.738686,0.79741,0.847402,32.844395,41.904291,45.551635,0.951436,0.958753,65.678636,40.100107,23.52,33.78,4.19,1.81,0.929751,0.949458,0.975348
16,0.935523,0.968377,0.917734,0.921731,0.941941,0.82687,0.82687,0.568131,0.73435,0.792052,0.841615,32.652275,41.941955,45.551499,0.949543,0.957,65.064953,40.04857633333334,24.53,35.31,4.16,1.81,0.928634,0.950456,0.975902
17,0.937191,0.969115,0.918851,0.925087,0.942885,0.924494,0.924494,0.570087,0.739341,0.794182,0.840826,32.767479,41.466877,45.068953,0.952617,0.95901,65.49828,39.76776966666666,24.03,34.38,4.64,2.02,0.934327,0.945795,0.973229
18,0.931954,0.967053,0.913271,0.917595,0.938455,0.898475,0.936294,0.549811,0.712395,0.768518,0.817434,31.153996,41.142209,44.961746,0.933297,0.940855,62.221541,39.085983666666664,34.41,49.85,5.0,2.07,0.916631,0.947094,0.974099
19,0.934321,0.967852,0.915094,0.915482,0.94427,0.898475,0.898475,0.554638,0.715543,0.7715,0.819702,30.890148,40.914044,44.871551,0.929442,0.937096,62.909464,38.89191433333333,36.55,52.97,5.27,2.12,0.912995,0.945543,0.973719
20,0.94076,0.970165,0.921153,0.927087,0.948459,0.918614,0.918614,0.565255,0.729389,0.784141,0.829347,31.142329,40.542307,44.597438,0.935692,0.941601,65.175831,38.760691333333334,34.66,49.99,5.74,2.26,0.920131,0.944176,0.972769
21,0.940379,0.970726,0.926687,0.929625,0.944186,1.00627,1.00627,0.579449,0.739718,0.790236,0.831407,31.190347,40.560361,44.573757,0.941469,0.94597,65.437239,38.77482166666667,34.29,49.44,5.72,2.27,0.929047,0.942503,0.972433
22,0.933028,0.968911,0.920145,0.921747,0.93559,0.960235,1.012227,0.562081,0.71902,0.771589,0.816171,30.337352,40.630919,44.473919,0.926252,0.93335,62.43532,38.48073,41.43,60.17,5.62,2.32,0.911913,0.945285,0.97289
23,0.925362,0.968653,0.916992,0.913187,0.92535,0.960235,0.960235,0.543162,0.696374,0.746143,0.788381,29.030544,39.877538,44.042976,0.904302,0.912843,58.507321,37.65035266666667,55.73,81.29,6.69,2.56,0.896779,0.937103,0.970006
24,0.927824,0.968663,0.917183,0.915259,0.929357,0.980458,0.980458,0.549976,0.699557,0.749225,0.791959,29.099042,40.251774,44.26767,0.908945,0.916633,59.301136,37.87282866666666,54.77,80.02,6.14,2.43,0.901028,0.943653,0.97253
25,0.92987,0.969287,0.916356,0.915741,0.933664,1.093775,1.093775,0.555459,0.711184,0.76179,0.804027,29.769506,40.138806,43.984645,0.924139,0.930178,60.910677,37.964318999999996,47.2,68.57,6.3,2.6,0.913422,0.941149,0.971108
26,0.933646,0.969746,0.919804,0.924904,0.934866,1.19715,1.19715,0.560658,0.720318,0.771778,0.814573,30.256515,40.22674,44.070531,0.932056,0.937055,62.728741,38.184595333333334,42.32,61.3,6.17,2.55,0.920124,0.943732,0.97166
27,0.935765,0.9688,0.917703,0.92395,0.940991,1.047628,1.207799,0.559124,0.719859,0.772088,0.816586,30.639994,40.064963,43.982021,0.928818,0.936516,63.13751,38.22899266666667,38.91,56.12,6.41,2.6,0.914814,0.939505,0.969662
28,0.937699,0.969379,0.92122,0.929128,0.940686,1.047628,1.047628,0.568742,0.719717,0.769578,0.812707,30.137663,40.178508,44.294399,0.920083,0.929092,63.162833,38.20352333333333,43.44,63.0,6.24,2.42,0.910625,0.9448,0.972992
29,0.929833,0.968829,0.917163,0.920611,0.930373,1.054304,1.054304,0.56331,0.716388,0.766483,0.809083,29.930752,40.048316,44.023765,0.919964,0.929186,61.27721,38.00094433333333,45.55,66.07,6.43,2.57,0.909939,0.941528,0.971245
