Frame,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,float_ms_ssim,vmaf,psnr_avg,mse_avg,mse_y,mse_u,mse_v,ssim_y,ssim_u,ssim_v
0,0.995718,0.9888889999999999,0.9906209999999999,0.996257,0.9996209999999999,0.0,0.0,0.890117,0.9947469999999999,0.997851,0.998986,48.583729999999996,51.234365000000004,51.215795,0.998016,0.9988969999999999,96.260857,50.344629999999995,0.76,0.9,0.49,0.49,0.992863,0.993175,0.993821
1,0.991294,0.977828,0.982691,0.9924129999999999,0.99836,0.996181,0.996181,0.8284030000000001,0.9915129999999999,0.9963200000000001,0.9983860000000001,46.070091999999995,51.017908,51.167352,0.997059,0.9983299999999999,96.510828,49.418450666666665,1.24,1.61,0.51,0.5,0.988899,0.992837,0.99372
2,0.993757,0.9825299999999999,0.986275,0.994474,0.9997969999999999,2.0226,2.0226,0.84344,0.992287,0.996976,0.998607,46.35873,50.776043,51.220248,0.997014,0.9983270000000001,98.461837,49.451673666666665,1.18,1.5,0.54,0.49,0.989944,0.992632,0.993761
3,0.9394469999999999,0.9416100000000001,0.906608,0.929825,0.958478,1.413291,2.970263,0.485079,0.8328629999999999,0.8912370000000001,0.9270520000000001,34.401731,50.031385,50.986554,0.965979,0.980467,76.148728,45.13989,15.93,23.6,0.65,0.52,0.934295,0.991047,0.993202
4,0.949249,0.9453719999999999,0.9170659999999999,0.9460559999999999,0.965841,1.1162940000000001,1.413291,0.575811,0.876531,0.919723,0.946416,35.375172,50.428894,51.035028999999994,0.9739479999999999,0.9850559999999999,80.19730799999999,45.613031666666664,12.76,18.86,0.59,0.51,0.950574,0.991765,0.993348
5,0.9249379999999999,0.924623,0.877505,0.916076,0.950314,1.1162940000000001,1.1162940000000001,0.37745500000000004,0.767962,0.848406,0.896908,32.300921,50.029907,50.851504999999996,0.93779,0.965045,69.585186,44.394111,25.72,38.28,0.65,0.53,0.881385,0.991093,0.993196
6,0.953518,0.954283,0.9240370000000001,0.9532,0.9653430000000001,0.9087209999999999,1.886309,0.648124,0.897509,0.931788,0.9535299999999999,36.266921,50.422351,51.075346,0.979232,0.987619,81.77195,45.921539333333335,10.42,15.36,0.59,0.51,0.962271,0.991876,0.993479
7,0.9272879999999999,0.935632,0.889767,0.910329,0.9511719999999999,0.9087209999999999,0.9087209999999999,0.406418,0.787297,0.859037,0.9038440000000001,32.896495,50.084817,50.863502000000004,0.9461639999999999,0.969567,70.51280600000001,44.614938,22.45,33.38,0.64,0.53,0.896168,0.991097,0.993085
8,0.8071149999999999,0.855144,0.713874,0.755263,0.864311,1.397034,1.7081849999999998,0.21396500000000002,0.554983,0.6671100000000001,0.750434,28.423303999999998,48.779073,50.238303,0.856661,0.9137940000000001,36.134356,42.48022666666667,62.57,93.49,0.86,0.62,0.787261,0.988181,0.991937
9,0.6367189999999999,0.8299469999999999,0.574674,0.506387,0.6862199999999999,1.397034,1.397034,0.077477,0.254862,0.368729,0.475767,24.31195,46.370421,48.672665,0.6553760000000001,0.764138,8.001886,39.785012,161.02,240.93,1.5,0.88,0.602065,0.979462,0.98835
10,0.637282,0.890175,0.641752,0.5123850000000001,0.637682,2.91121,2.91121,0.078887,0.22343600000000002,0.325386,0.425946,23.902551000000003,45.77293,48.365053,0.6285,0.736827,9.676019,39.34684466666667,176.94,264.74,1.72,0.95,0.588576,0.977216,0.987748
11,0.765455,0.899233,0.6853279999999999,0.714015,0.788906,3.883744,4.9645019999999995,0.131578,0.391513,0.516533,0.620081,26.385159,47.62041,49.750159000000004,0.758977,0.849641,27.309586,41.25190933333334,99.95,149.47,1.12,0.69,0.690345,0.984829,0.990968
